gene	Estimate	Std. Error	z value	Pr(>|z|)	entrezgene_id	ensembl_gene_id	wikigene_name	entrezgene_description	external_gene_name	gene_gff	description	gene_name	gene.y	FDR_tol	gene.z	logFC	logCPM	F	PValue	FDR_inf
LOC103824837	1.8269490507403112	1.6408421710606111	1.1134215605632587	0.26552741936186475	103824837	ENSSCAG00000002590	LOC103824837	5'-AMP-activated protein kinase catalytic subunit alpha-1	NA	LOC103824837	5'-AMP-activated protein kinase catalytic subunit alpha-1	LOC103824837	103824837	0.32921569127372774	103824837	-0.14620721207252502	5.546402998064939	5.683350557403336	0.018981250684911893	0.11055617325435563
LOC103824839	3.0328468783259943	1.0069127039943002	3.0120256366764067	0.002595106798733191	103824839	ENSSCAG00000002661	LOC103824839	E3 ubiquitin-protein ligase KCMF1-like	NA	LOC103824839	E3 ubiquitin-protein ligase KCMF1-like	LOC103824839	103824839	0.023213298146954685	103824839	-0.24074241150426504	5.100228511730694	12.00119283534905	7.795827141191335e-4	0.023623718609670715
LOC103824841	-2.145088121893484	1.1137301087199547	-1.9260394462702475	0.054099448609380124	103824841	NA	NA	NA	NA	LOC103824841	SURP and G-patch domain-containing protein 1	LOC103824841	103824841	0.12765690411938108	103824841	0.2008584605479155	2.0941761677280106	4.442499451872752	0.03751304501531983	0.16248783394614197
LOC103824842	-1.7352291905638557	1.0471991778333831	-1.6570192445662357	0.09751558436279968	103824842	NA	NA	NA	NA	MAU2	MAU2 sister chromatid cohesion factor	MAU2	103824842	0.1577922077067956	103824842	0.03795169789395766	6.830929365382526	0.5186340301610016	0.4730767446249069	0.6776860247940963
LOC103824843	-0.7794400561167538	1.0254016993251036	-0.7601314261813334	0.44717602948070573	103824843	NA	NA	NA	NA	LOC103824843	zinc finger protein 239-like	LOC103824843	103824843	0.5179826941227593	103824843	0.024351158233258136	4.5181508397983965	0.1829065497651047	0.6697913636598013	0.8194533422597948
LOC103824844	0.1728242905307211	1.3964583505868893	0.12375900108878168	0.9015060945711698	103824844	ENSSCAG00000005592	PDS5A	PDS5 cohesin associated factor A	PDS5A	PDS5A	PDS5 cohesin associated factor A	PDS5A	103824844	0.9231297086557422	103824844	0.032821176297364724	5.074574357939677	0.4618079894530061	0.4983239360770747	0.69766619534782
LOC103824845	4.113700744069672	11.824106327223257	0.3479079627860318	0.72790930498258	103824845	NA	NA	NA	NA	ALMS1	ALMS1 centrosome and basal body associated protein	ALMS1	103824845	0.7782351799528652	103824845	-0.051712649670598326	0.738632769593816	0.20089868971658015	0.6549497860143512	0.8097555269673956
LOC103824855	-1.590113537623834	1.3198917640416836	-1.204730252088774	0.22830745339142414	103824855	NA	NA	NA	NA	LOC103824855	E3 ubiquitin-protein ligase BRE1A-like	LOC103824855	103824855	0.2885319378797869	103824855	0.01039687813547074	1.7413737903798683	0.012613890441395804	0.9107977271640797	0.9580276709351451
LOC103824858	-0.43760142971875887	2.6781904895254605	-0.1633944379349566	0.8702078819201069	103824858	ENSSCAG00000005612	N4BP2	NEDD4 binding protein 2	N4BP2	N4BP2	NEDD4 binding protein 2	N4BP2	103824858	0.8971495549177897	103824858	0.003806999216701111	3.5697463786568906	0.0025393154935024016	0.9599091437244068	0.9826600413010641
LOC103824863	-0.24134413394491905	2.401540035223919	-0.10049556967823614	0.919950899918158	103824863	NA	NA	NA	NA	LOC103824863	serine/threonine-protein kinase PAK 3-like	LOC103824863	103824863	0.9376704030720487	103824863	-0.056959056941609146	0.7334190970441262	0.15937076667098177	0.6905735069397638	0.8329285719668205
LOC103824866	6.167582856407015	7.466907750305181	0.8259888916070965	0.4088103932349114	103824866	NA	NA	NA	NA	ZBTB39	zinc finger and BTB domain containing 39	ZBTB39	103824866	0.4795685534375627	103824866	-0.07790130890157648	0.9032613493685542	0.6098930927551648	0.4366420193043511	0.6490532015911977
LOC103824867	6.107507930339038	10.462701058793442	0.5837410336029762	0.5593945556817805	103824867	ENSSCAG00000003353	GPR182	G protein-coupled receptor 182	GPR182	GPR182	G protein-coupled receptor 182	GPR182	103824867	0.6259331458530706	103824867	-0.36595113926119427	-0.6953162588081766	2.4777624742593662	0.11857205650294912	0.31619150363750437
LOC103824868	0.013301133293493746	0.4142912895185206	0.03210575175005973	0.9743877165431456	103824868	ENSSCAG00000003287	STAT6	signal transducer and activator of transcription 6	STAT6	STAT6	signal transducer and activator of transcription 6	STAT6	103824868	0.9807236721867875	103824868	0.48882414605634256	4.149157112801234	4.555703860733623	0.035212363225823703	0.15713427808684005
LOC103824869	1.7815554163571772	1.584662870607104	1.1242488540636035	0.260907469332764	103824869	ENSSCAG00000005620	RHOH	ras homolog family member H	RHOH	RHOH	ras homolog family member H	RHOH	103824869	0.32418187763022743	103824869	0.11401810020687428	2.9346309497072283	0.6648821918482812	0.4167470200725554	0.6340549406359763
LOC103824870	-2.0724829597845	1.7449128759508237	-1.18772861863099	0.23494034488544263	103824870	ENSSCAG00000003313	NEMP1	nuclear envelope integral membrane protein 1	NEMP1	NEMP1	nuclear envelope integral membrane protein 1	NEMP1	103824870	0.295668956647838	103824870	-0.018677693730776105	2.1898130098396944	0.03604730739965808	0.8497962373863962	0.9246966674498326
LOC103824871	3.86779961123601	6.084752526664091	0.6356543827028074	0.525001715220391	103824871	ENSSCAG00000003362	LOC103824871	retinol dehydrogenase 16-like	NA	LOC103824871	retinol dehydrogenase 16-like	LOC103824871	103824871	0.593364497646171	103824871	-0.05589180122335773	-1.5514529963992636	0.05873589043943286	0.8089932175178962	0.9000322889927835
LOC103824872	-0.38996359871233305	1.0740718630181616	-0.3630703048272098	0.7165523665449386	103824872	NA	NA	NA	NA	LOC103824872	retinol dehydrogenase 16-like	LOC103824872	103824872	0.7687580251628133	103824872	0.272459221476184	1.100546966361428	3.310969251063619	0.07176054333733747	0.23556131802766703
LOC103824875	-42.00660589656929	35.332846657255466	-1.1888825801117102	0.23448587591517178	103824875	NA	NA	NA	NA	LOC103824875	microtubule-associated protein 1B-like	LOC103824875	103824875	0.29519753913461977	103824875	0.13828725168828665	-1.3521556746034205	0.4515902182911156	0.5031044127124866	0.7014129961771043
LOC103824877	-1.7209847350103862	1.1000126437414244	-1.5645135942773138	0.11769700298733476	103824877	NA	NA	NA	NA	SMARCA4	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4	SMARCA4	103824877	0.17058101125583616	103824877	0.049316845009927106	2.9468481982975296	0.26135171898075155	0.6103010449917918	0.7784452104487141
LOC103824879	2.3302359979461715	2.7746734228140615	0.8398235189721378	0.40100734458296056	103824879	NA	NA	NA	NA	LOC103824879	zinc finger protein 883-like	LOC103824879	103824879	0.4716220239936455	103824879	-0.004247089451321046	1.7831211351592673	0.0023734747661876133	0.9612393163746495	0.9826600413010641
LOC103824884	-0.7109454211356931	2.2831235827309495	-0.3113915630818804	0.7555029669979367	103824884	NA	NA	NA	NA	LOC103824884	zinc finger protein 768-like	LOC103824884	103824884	0.8018765294618846	103824884	0.2475722204961846	0.5606372771524624	4.335221402162472	0.03984137779275854	0.1682897255341379
LOC103824886	-1.3158887560771324	1.6058686294663123	-0.8194249093180489	0.4125440279745657	103824886	ENSSCAG00000005635	RBM47	RNA binding motif protein 47	RBM47	RBM47	RNA binding motif protein 47	RBM47	103824886	0.4832784140277127	103824886	0.4879614179741705	1.7950885842367148	8.155762839662053	0.0052043243337757915	0.05776764799163736
LOC103824888	1.8699168219585656	1.321879536117954	1.414589431840413	0.15718890916237716	103824888	ENSSCAG00000003975	LRRC14	leucine rich repeat containing 14	NA	LOC103824888	leucine-rich repeat-containing protein 14	LRRC14	103824888	0.21046107040850595	103824888	-0.1843071259734664	3.2689655507889253	7.432040921798203	0.007546402664966197	0.06980390401356423
LOC103824891	2.0421391497608887	2.7220958320447943	0.7502083966775214	0.4531292024820698	103824891	NA	NA	NA	NA	ME2	malic enzyme 2	ME2	103824891	0.5239038498321177	103824891	0.25505407132042274	2.1765035764600924	3.233548079698126	0.07511082753588982	0.24272006548025502
LOC103824893	0.840731319741951	0.7569624722673914	1.1106644656024227	0.2667128029980629	103824893	NA	NA	NA	NA	PA2G4	proliferation-associated 2G4	PA2G4	103824893	0.3304370963709294	103824893	-0.1599312874675695	5.831419172060578	3.4446636851587566	0.0663514637750762	0.22580413441903713
LOC103824894	-0.13974155289669532	1.0688389821973348	-0.1307414448988496	0.8959798454300485	103824894	NA	NA	NA	NA	PAK4	p21 (RAC1) activated kinase 4	PAK4	103824894	0.9186396227922576	103824894	-0.14868955898047345	5.144508242150477	5.979955721393655	0.016187420716165028	0.1023931155134073
LOC103824897	-0.5968573233945943	0.48841658757682876	-1.2220250879597894	0.22169813982607062	103824897	ENSSCAG00000004069	G6PD	glucose-6-phosphate dehydrogenase	G6PD	G6PD	glucose-6-phosphate dehydrogenase	G6PD	103824897	0.2813665220898377	103824897	0.5787286489468426	3.1943192207103865	9.158733504462145	0.0031355502889984497	0.045204525791589706
LOC103824898	-1.8600253987428963	0.8424316997835105	-2.2079242735296982	0.027249552435580984	103824898	NA	NA	NA	NA	SND1	staphylococcal nuclease and tudor domain containing 1	SND1	103824898	0.07367761002656063	103824898	0.19790783918193794	4.656855487574478	3.050778505801031	0.08371736567312209	0.2590403259625679
LOC103824899	-2.20493386860799	1.2889472119100813	-1.7106471453865941	0.08714627024271283	103824899	NA	NA	NA	NA	GCC1	GRIP and coiled-coil domain containing 1	GCC1	103824899	0.15776807897155606	103824899	0.014522419876867337	5.15280228433749	0.04613232425912532	0.8303655103577539	0.9130822344698847
LOC103824900	-0.11663179851818374	1.1329922812478594	-0.10294138843534517	0.9180094889477612	103824900	NA	NA	NA	NA	DENND6B	DENN domain containing 6B	DENND6B	103824900	0.9360786433666879	103824900	-0.2396929349860447	4.1415550421112695	9.23136864061234	0.003023625818299697	0.04446508556323084
LOC103824902	11.358693892613251	5.10401875018994	2.2254412549308427	0.02605163063718294	103824902	ENSSCAG00000004223	LOC103824902	zinc finger protein 131-like	NA	LOC103824902	zinc finger protein 131-like	LOC103824902	103824902	0.07095021961104539	103824902	-0.1347967867057992	3.2375428733647347	4.7925427229932485	0.030869982273324693	0.14637906144973903
LOC103824905	0.5271956279753521	0.9909776817761361	0.5319954603119373	0.594729139693613	103824905	NA	NA	NA	NA	SKAP1	src kinase associated phosphoprotein 1	SKAP1	103824905	0.6588358659199445	103824905	0.10127358535881488	1.2932423387101661	0.3148324995794681	0.5759639381959379	0.7531625440032474
LOC103824906	0.9692549058585743	0.6023046080482001	1.6092437163970836	0.10756306075718748	103824906	ENSSCAG00000004247	BOLA3	bolA family member 3	BOLA3	BOLA3	bolA family member 3	BOLA3	103824906	0.16228881698002867	103824906	-0.22844733639248993	4.823903489144343	5.511387533087606	0.020829028006824412	0.11636328495432632
LOC103824907	0.2377330136263576	3.0675383670269927	0.07749960560616051	0.9382261050123497	103824907	NA	NA	NA	NA	TET3	tet methylcytosine dioxygenase 3	TET3	103824907	0.9526113453311817	103824907	0.06850634072485641	2.5390267836991103	0.5929882196454035	0.44305083274531587	0.6543630755599265
LOC103824908	-0.3591551097297179	1.2899194745008635	-0.2784321942799519	0.780680608727065	103824908	ENSSCAG00000004282	DGUOK	deoxyguanosine kinase	NA	DGUOK	deoxyguanosine kinase	DGUOK	103824908	0.8235496324087466	103824908	-0.05189303979098992	1.9581493186759196	0.4298039984035123	0.5135653659205484	0.7103255406923213
LOC103824909	-1.4033700380872587	1.6109075074301253	-0.8711673585319927	0.38366277975796553	103824909	ENSSCAG00000004286	STAMBP	STAM binding protein	STAMBP	STAMBP	STAM binding protein	STAMBP	103824909	0.4542046231848802	103824909	-0.0046320560997827375	7.618580927210721	0.009597046847437417	0.9221532708534538	0.9636790784142116
LOC103824910	-0.7120781210615235	0.9528701430725389	-0.7472981772368485	0.45488359251592403	103824910	NA	NA	NA	NA	DUSP11	dual specificity phosphatase 11	DUSP11	103824910	0.5256560056387398	103824910	-0.04432866990088972	8.151356128221677	0.41255542246350224	0.5221204869199453	0.7150554477240286
LOC103824911	1.3121138736995697	1.1259688223644044	1.1653198984180415	0.24388952748580414	103824911	NA	NA	NA	NA	LOC103824911	protein fem-1 homolog C-like	LOC103824911	103824911	0.3055447555913419	103824911	-0.18203401459796636	0.18111417357053863	0.6766293323144285	0.41267418089196284	0.6309125767632511
LOC103824914	-0.017400386564457533	1.39065064543852	-0.012512406779900205	0.9900168043079033	103824914	ENSSCAG00000004312	LOC103824914	spindlin-Z-like	NA	LOC103824914	spindlin-Z-like	LOC103824914	103824914	0.9923322462157399	103824914	-0.13186525667235666	4.805482532201635	4.714436283109449	0.03223561254181514	0.149628307166015
LOC103824915	0.4213247217186533	1.0714803256086596	0.3932174130022572	0.6941589097460484	103824915	ENSSCAG00000004337	LOC103824915	ATP synthase subunit alpha, mitochondrial	NA	LOC103824915	ATP synthase subunit alpha, mitochondrial	LOC103824915	103824915	0.7492148494397253	103824915	-0.04725070847199461	6.945573372004432	0.8585215445905979	0.3563462103440509	0.5852207097319438
LOC103824916	2.0462732362161384	1.2440113056339426	1.6448992279643044	0.09999059417343872	103824916	NA	NA	NA	NA	MED14	mediator complex subunit 14	MED14	103824916	0.15839176031551194	103824916	-0.1284902733181562	4.6659003288310625	3.7937848833872123	0.0541999162021392	0.20064642976218958
LOC103824918	-4.713272801961081	1.7590325097080668	-2.6794688420757535	0.0073739065566521995	103824918	ENSSCAG00000004393	ATP6AP2	ATPase H+ transporting accessory protein 2	ATP6AP2	ATP6AP2	ATPase H+ transporting accessory protein 2	ATP6AP2	103824918	0.025851249755933843	103824918	-0.010731216095085965	6.7908059425558704	0.09016527102130788	0.764580037398622	0.8790510545185835
LOC103824924	1.6501904861632188	1.4141116650166656	1.1669449640978464	0.24323259596979283	103824924	NA	NA	NA	NA	LOC103824924	vacuolar fusion protein MON1 homolog B-like	LOC103824924	103824924	0.3047796046097799	103824924	-0.207747327260642	3.037319543138628	4.849676522738984	0.029909937282062787	0.14360947625608497
LOC103824925	-1.1731737857446547	0.9296231319826431	-1.2619885901963108	0.2069528920385132	103824925	NA	NA	NA	NA	UBA1	ubiquitin like modifier activating enzyme 1	UBA1	103824925	0.265025629138536	103824925	-0.01032760815308235	8.600024704690517	0.025728438767866766	0.8728834511266164	0.9373931428675953
LOC103824926	1.5609167701129951	2.2118030234827284	0.7057214198284073	0.480361397712424	103824926	NA	NA	NA	NA	TMEM33	transmembrane protein 33	TMEM33	103824926	0.5502421508733378	103824926	0.0050013157371861326	3.138881583980407	0.0032762436334805942	0.9544675255195432	0.9801867911690201
LOC103824935	-1.1013164413623042	1.5157224473671553	-0.7265950591912894	0.46747405582838664	103824935	ENSSCAG00000005245	LOC103824935	zinc finger protein 692-like	ZNF692	LOC103824935	zinc finger protein 692-like	ZNF692	103824935	0.5380761716894579	103824935	-0.15021398360385485	3.650393065835951	5.733934554585507	0.01847113350718949	0.10945580120169265
LOC103824936	0.5334067396007365	2.4773872244149238	0.2153102003368526	0.8295254774057488	103824936	NA	NA	NA	NA	LOC103824936	zinc finger protein CKR1-like	LOC103824936	103824936	0.8641183426923955	103824936	0.3303778506389555	0.34208421950035905	5.079517758563662	0.026355558976996957	0.1327980501288614
LOC103824937	-0.09265250868552556	1.4736276416385898	-0.06287375865350982	0.9498670310508619	103824937	ENSSCAG00000005734	SLC30A9	solute carrier family 30 member 9	SLC30A9	SLC30A9	solute carrier family 30 member 9	SLC30A9	103824937	0.961020695486355	103824937	-0.05703046720058076	9.26931101112075	1.438280495879124	0.23320430024369126	0.46021659538582776
LOC103824938	0.26803806504785965	2.7601270003491503	0.09711077244414963	0.92263842612451	103824938	ENSSCAG00000005252	IL4I1	interleukin 4 induced 1	NA	IL4I1	interleukin 4 induced 1	IL4I1	103824938	0.9397533276369281	103824938	0.38504460188849243	-0.5049274264454862	2.6450750707186392	0.10696575276681128	0.2986205353162835
LOC103824943	3.883619882232267	5.101366903670146	0.7612900533459417	0.446483840291233	103824943	ENSSCAG00000005329	LOC103824943	transmembrane emp24 domain-containing protein 7-like	NA	LOC103824943	transmembrane emp24 domain-containing protein 7-like	LOC103824943	103824943	0.5172353692905529	103824943	0.1627199515115546	-0.4435232361448907	0.985042128286739	0.3233125074906824	0.554221222128332
LOC103824944	-1.215111221942946	1.9535063128776684	-0.622015508182818	0.5339316706429367	103824944	ENSSCAG00000005751	RPRD1A	regulation of nuclear pre-mRNA domain containing 1A	RPRD1A	RPRD1A	regulation of nuclear pre-mRNA domain containing 1A	RPRD1A	103824944	0.6019111512730814	103824944	0.010377304596555306	5.707858866122019	0.0578413129245436	0.8104250561383333	0.9013827722468822
LOC103824949	0.6625821292328677	4.3907413256130825	0.15090438723131813	0.8800511396124588	103824949	ENSSCAG00000005359	BMP1	bone morphogenetic protein 1	BMP1	BMP1	bone morphogenetic protein 1	BMP1	103824949	0.9052330779630677	103824949	1.5112218935057984	-1.7587112544837966	8.064884392004187	0.005451342176934304	0.058731404452769184
LOC103824951	5.104337793100387	3.537487044766849	1.4429276287107384	0.14904085922083846	103824951	NA	NA	NA	NA	LOC103824951	toll-like receptor 13	LOC103824951	103824951	0.20191921973428315	103824951	0.10699880762711063	1.623334081114785	0.4228730274232822	0.5169731427403881	0.7127582578987516
LOC103824953	2.611218704045062	0.8937627066385431	2.9216017681761417	0.0034823648653348827	103824953	ENSSCAG00000005554	LOC103824953	activated RNA polymerase II transcriptional coactivator p15	NA	LOC103824953	activated RNA polymerase II transcriptional coactivator p15	LOC103824953	103824953	0.023213298146954685	103824953	-0.1197419574561549	4.9661834526806015	2.325282271071813	0.13039071035453206	0.33324763334104385
LOC103824957	-0.09833749211672435	2.4321816961684553	-0.04043180337704236	0.9677488755433513	103824957	NA	NA	NA	NA	S1PR2	sphingosine-1-phosphate receptor 2	S1PR2	103824957	0.9753745309672772	103824957	0.0430846097214254	0.6372518150824845	0.11376005049436237	0.7365983716713991	0.8600554175125136
LOC103824958	0.0865869731705759	1.3065114881404103	0.06627341126086633	0.9471601514140722	103824958	NA	NA	NA	NA	LOC103824958	patatin-like phospholipase domain-containing protein 6	LOC103824958	103824958	0.9593408734128598	103824958	-0.18467033046768194	4.475473558021777	7.56119167680924	0.007059452836807533	0.06715507722884848
LOC103824959	1.1548838587926091	0.8266432382304345	1.397076520295294	0.16239056163048	103824959	NA	NA	NA	NA	ATP8A1	ATPase phospholipid transporting 8A1	ATP8A1	103824959	0.21601453296540793	103824959	-0.0208006955815021	4.068849067123768	0.006388088133691264	0.9364535484431689	0.9705096130464347
LOC103824960	-1.5663438028522387	0.8753481582204735	-1.7893952116567138	0.07355118994347484	103824960	NA	NA	NA	NA	ATP13A1	ATPase 13A1	ATP13A1	103824960	0.1552349953858597	103824960	0.0571991402905729	7.4608909528268645	0.7940754280751626	0.3749738455726127	0.60206241889948
LOC103824963	0.6785302973339976	1.3859083292755865	0.48959248097503316	0.624422298164746	103824963	ENSSCAG00000005736	PIN1	peptidylprolyl cis/trans isomerase, NIMA-interacting 1	PIN1	PIN1	peptidylprolyl cis/trans isomerase, NIMA-interacting 1	PIN1	103824963	0.6868187400652163	103824963	0.012921686923742058	2.9576786274601763	0.034137798744452184	0.8537819322228611	0.9273703438233334
LOC103824964	3.536924984979423	5.005636257441518	0.7065884940643323	0.47982224124704326	103824964	NA	NA	NA	NA	LOC103824964	collagen alpha-1(II) chain-like	LOC103824964	103824964	0.5497390536108192	103824964	-0.04209911885146947	-1.4609854144745278	0.018359705379704588	0.8924859616012859	0.9477117074634758
LOC103824966	-0.24041068335318083	2.376048275027882	-0.10118089176885924	0.9194068650249982	103824966	NA	NA	NA	NA	VDR	vitamin D receptor	VDR	103824966	0.9373007891821112	103824966	0.39618761560000826	0.8599925116932641	10.00014387697328	0.0020635417434614035	0.03811493616055464
LOC103824969	-0.18694205575636055	0.2571417337809836	-0.7270000594908701	0.4672259193018768	103824969	NA	NA	NA	NA	LOC103824969	zinc finger protein ZFP2	LOC103824969	103824969	0.5379031306503606	103824969	0.24304274534039041	7.410487483588614	1.3637740719022726	0.24561478803661166	0.47382719544067486
LOC103824972	-1.4137445962911845	1.1524993520532463	-1.2266771289480678	0.21994396717043385	103824972	NA	NA	NA	NA	LOC103824972	ETS translocation variant 3	LOC103824972	103824972	0.2794175745543701	103824972	-0.10032687996316288	5.304725400506938	2.7284617019193815	0.10165840156356998	0.289709457544578
LOC103824973	-0.9167991395502643	0.7845218357504019	-1.168608823581485	0.24256127160494817	103824973	NA	NA	NA	NA	SLC44A2	solute carrier family 44 member 2	SLC44A2	103824973	0.3040654116985105	103824973	0.14064573512616446	4.989422354668718	2.128698951191556	0.14764492365818682	0.3545283039161875
LOC103824974	-0.9395609473314703	1.1390617915448504	-0.8248551169969388	0.4094538504878001	103824974	NA	NA	NA	NA	ILF3	interleukin enhancer binding factor 3	ILF3	103824974	0.4802209569640475	103824974	0.11854594755091248	3.2440231816481555	1.5172532597437	0.22087592721728252	0.4467883779680228
LOC103824976	0.12522223908783245	3.6537521059475124	0.03427223179262707	0.9726600676761918	103824976	NA	NA	NA	NA	BOP1	BOP1 ribosomal biogenesis factor	BOP1	103824976	0.9794265602185207	103824976	0.2701202177128464	-0.14576887562638036	2.2282680228599685	0.13860124825016565	0.3425405330618024
LOC103824981	-0.10298923607939774	0.6953762782852104	-0.14810576560559122	0.8822592993347976	103824981	ENSSCAG00000006047	CAPN1	calpain 1	CAPN1	CAPN1	calpain 1	CAPN1	103824981	0.9070237975652924	103824981	0.0032976304612432616	4.421766515526529	8.807572696557706e-4	0.9763823696589908	0.9895141119349152
LOC103824983	-0.5145171639811852	1.2493343864358781	-0.4118330285048891	0.6804618109634678	103824983	ENSSCAG00000006243	APEX1	apurinic/apyrimidinic endodeoxyribonuclease 1	APEX1	APEX1	apurinic/apyrimidinic endodeoxyribonuclease 1	APEX1	103824983	0.7370106262896954	103824983	-0.011291061717310634	1.9463566310120843	0.012242648502843534	0.9121147137832668	0.9586529573491244
LOC103824984	0.8554841952703963	0.48873094290102254	1.7504195461666285	0.08004594566277334	103824984	NA	NA	NA	NA	OSGEP	O-sialoglycoprotein endopeptidase	OSGEP	103824984	0.15776807897155606	103824984	-0.33917906091053357	4.038190172052861	6.474340167544614	0.012447401284195043	0.08914154565504262
LOC103824986	0.03312126556332055	0.7871049717187639	0.04207985815538073	0.9664350368102048	103824986	ENSSCAG00000007326	GUF1	GUF1 homolog, GTPase	GUF1	GUF1	GTP binding elongation factor GUF1	GUF1	103824986	0.974496782923481	103824986	0.29663956182875767	1.5481469401981574	1.3503914585967116	0.24792934222105353	0.4763271415457566
LOC103824987	-1.6237107990870296	0.8133354670643514	-1.996360499250872	0.045894697151892004	103824987	ENSSCAG00000006696	PSMD4	proteasome 26S subunit, non-ATPase 4	PSMD4	PSMD4	proteasome 26S subunit ubiquitin receptor, non-ATPase 4	PSMD4	103824987	0.11269625760937839	103824987	-0.03140547173327443	7.621349912331167	0.18525869853909838	0.6678031002485457	0.8179509625150787
LOC103824988	0.2541520934659102	0.767420731144155	0.3311769973779473	0.7405107942043319	103824988	NA	NA	NA	NA	PI4KB	phosphatidylinositol 4-kinase beta	PI4KB	103824988	0.7889473819572207	103824988	-0.17833888453313973	8.473399050617143	5.372464522301628	0.022459726148768407	0.12171753976148939
LOC103824989	-0.2533812077841325	0.7549270297516764	-0.3356366877835584	0.7371448544501291	103824989	NA	NA	NA	NA	ZNF687	zinc finger protein 687	ZNF687	103824989	0.7861480850872332	103824989	-0.11744799714434691	6.441682111565403	1.7528223368618083	0.188490163999422	0.4072056725669709
LOC103824994	-0.41763920169530183	2.390167747346043	-0.174732171898409	0.861290087128235	103824994	NA	NA	NA	NA	LOC103824994	zinc finger protein OZF-like	LOC103824994	103824994	0.8899117659993182	103824994	0.28750078836764154	0.5436762555527218	4.796553850484046	0.030801527390524695	0.14628000272022776
LOC103824997	0.5353647525059447	1.0790684109739495	0.49613606242326497	0.6197984174266049	103824997	ENSSCAG00000007334	GNPDA2	glucosamine-6-phosphate deaminase 2	GNPDA2	GNPDA2	glucosamine-6-phosphate deaminase 2	GNPDA2	103824997	0.6825882495680474	103824997	-0.06731001211340586	3.444392414199304	0.4179859165609452	0.5194000208478664	0.7137289480732705
LOC103825000	-1.5100002050298293	1.3213780351532283	-1.1427465606802887	0.25314383210586805	103825000	NA	NA	NA	NA	SIGLEC1	sialic acid binding Ig like lectin 1	SIGLEC1	103825000	0.31570371783345713	103825000	0.6486360409894691	1.3424281833040985	3.149188606134589	0.07895668419154887	0.24971924269897572
LOC103825003	-0.8058913501563089	1.016327136911943	-0.7929448313315411	0.4278099659905783	103825003	ENSSCAG00000006794	ACVR1B	activin A receptor type 1B	ACVR1B	ACVR1B	activin A receptor type 1B	ACVR1B	103825003	0.4987260972465698	103825003	-0.13692220432470348	6.351740272868275	4.800616313087172	0.03073236033924681	0.14616563202997274
LOC103825005	-1.9246297097586011	0.8720991369082371	-2.2068932628253615	0.02732151722405411	103825005	ENSSCAG00000006816	CHTOP	chromatin target of PRMT1	CHTOP	CHTOP	chromatin target of PRMT1	CHTOP	103825005	0.07383256749717673	103825005	0.08812330811087435	7.878126003160844	2.1639603697580347	0.14436733925535755	0.35048349852326927
LOC103825008	-0.8864363794645307	1.2273226381397009	-0.722252121747005	0.47013948331990557	103825008	ENSSCAG00000006837	TYK2	tyrosine kinase 2	TYK2	TYK2	tyrosine kinase 2	TYK2	103825008	0.5405973361286764	103825008	-0.10564090886330839	6.152155352208653	4.119704892672497	0.04499789239702791	0.18158877772076207
LOC103825009	0.8508301098812859	0.8218074564058696	1.0353156365876082	0.3005215297203348	103825009	ENSSCAG00000006833	CDC37	cell division cycle 37	CDC37	CDC37	cell division cycle 37, HSP90 cochaperone	CDC37	103825009	0.3672496845197396	103825009	-0.11740382701138771	9.344540376158863	2.5264777298345775	0.11505363840521483	0.3111851542801483
LOC103825010	-0.3920867881870453	0.8286041305786971	-0.47318951682417015	0.6360779762095545	103825010	NA	NA	NA	NA	RAVER1	ribonucleoprotein, PTB binding 1	RAVER1	103825010	0.6975002729751878	103825010	-0.08277203505783595	6.910872050258486	1.7008814822120377	0.1951164995588013	0.41498095420472053
LOC103825027	1.9968272165432177	1.073891259756262	1.8594314819141295	0.06296600288574197	103825027	NA	NA	NA	NA	MEX3C	mex-3 RNA binding family member C	MEX3C	103825027	0.1416483466756691	103825027	-0.06710048477519023	3.975360101861815	0.5191533270077204	0.4728558301394812	0.6776486688818041
LOC103825031	-1.2059015002052051	0.6368457993612933	-1.8935533553249946	0.058284319813883684	103825031	NA	NA	NA	NA	BAZ2A	bromodomain adjacent to zinc finger domain 2A	BAZ2A	103825031	0.13427691663349356	103825031	0.0785298929139205	8.537308066226602	0.777027638912942	0.3801301519277248	0.6058387057581534
LOC103825032	-1.8676272388363422	1.2416580059953528	-1.5041398112994828	0.13254537140949166	103825032	ENSSCAG00000006943	PTGES3	prostaglandin E synthase 3	PTGES3	PTGES3	prostaglandin E synthase 3	PTGES3	103825032	0.18469994927621547	103825032	-0.0206748950869461	7.4100225104815864	0.18833720602369017	0.665223353774955	0.8160975674176904
LOC103825033	-0.0860323979114996	0.4056721549693666	-0.21207370744486057	0.8320495315798841	103825033	NA	NA	NA	NA	NACA	nascent polypeptide associated complex subunit alpha	NACA	103825033	0.8659528996510715	103825033	-0.2399545725044548	10.177753546205517	3.3656217356499902	0.06949358901963766	0.2316695666536295
LOC103825034	0.3724928549491327	0.4862931959480806	0.7659840977682569	0.4436857643025671	103825034	NA	NA	NA	NA	BORCS8	BLOC-1 related complex subunit 8	BORCS8	103825034	0.5144453891987181	103825034	-0.012205535641408766	6.405228208451141	0.011607417467375968	0.9144159888488919	0.9601476656416833
