gene	MGpost0	MGLpost0	MGPpost0	DietIfpost0
RPL3	-0.249810558	-0.39872619	-0.100894926	0.098902125
RPL30	-0.126843385	-0.136354473	-0.117332296	0.028838096
RPL31	-0.339743843	-0.3811152	-0.298372485	0.108965085
RPL32	-0.482952887	-0.546742324	-0.419163449	-0.019509926
RPL34	-0.248939365	-0.402070266	-0.095808464	-0.051698209
RPL35	-0.262161112	-0.411907619	-0.112414606	-0.112852962
RPL35A	-0.410766714	-0.489437514	-0.332095915	-0.012452075
RPL36	-0.366305563	-0.502994397	-0.229616729	-0.175928643
RPL36A	-0.287475645	-0.340368622	-0.234582668	-0.067234285
RPL37	-0.379255188	-0.497553892	-0.260956484	0.166660528
RPL37A	-0.364267221	-0.414519537	-0.314014905	0.134331872
RPL38	-0.32519556	-0.305174964	-0.345216155	0.044532349
RPL39	-0.308835746	-0.331217627	-0.286453865	0.077063296
RPL4	-0.396329866	-0.540808927	-0.251850805	-0.19607389
RPL5	-0.369431629	-0.431969438	-0.306893819	0.079578376
RPL6	-0.303902959	-0.435691752	-0.172114167	-0.039002245
RPL7	-0.338497334	-0.456258322	-0.220736345	-0.007889611
RPL7A	-0.391373559	-0.51609687	-0.266650247	0.037113465
RPL7L1	0.190518242	0.458907957	-0.077871474	0.44786817
RPL8	-0.47590719	-0.676529943	-0.275284437	-0.130766368
RPL9	-0.328574988	-0.417234785	-0.23991519	0.08246788
RPLP0	-0.542751724	-0.751821996	-0.333681452	0.075458939
RPLP1	-0.357904216	-0.535881338	-0.179927095	-0.138968479
RPLP2	-0.336475158	-0.545615707	-0.127334609	-0.152270105
RPN1	0.062945819	0.189054951	-0.063163313	0.08873472
RPN2	0.244452619	0.33548053	0.153424707	0.083597552
RPP14	-0.17630963	-0.187184105	-0.165435155	0.251885222
RPP30	0.150447257	0.488781691	-0.187887176	0.311151201
RPP38	-0.330314494	-0.27321178	-0.387417207	0.246038309
RPP40	0.13799468	0.424847873	-0.148858514	0.317981143
RPRD1A	-0.024295549	0.011373563	-0.059964661	0.043928327
RPRD1B	-0.038090564	-0.095029654	0.018848526	0.015348443
RPRD2	0.063202545	-0.032118324	0.158523413	-0.157208828
RPRML	0.156728147	-0.078260155	0.391716448	-0.158222751
RPS10	-0.412473307	-0.62592307	-0.199023545	-0.241137605
RPS11	-0.440748522	-0.558706883	-0.322790161	-0.065557346
RPS12	-0.375706789	-0.459744155	-0.291669423	-0.059661567
RPS13	-0.360946941	-0.412181914	-0.309711968	0.004651517
RPS14	-0.278781018	-0.42080666	-0.136755376	-0.157669742
RPS15	-0.314581922	-0.398920524	-0.23024332	0.021478415
RPS15A	-0.428661899	-0.534441566	-0.322882231	-0.102677636
RPS16	-0.442498061	-0.534761132	-0.35023499	0.000190425
RPS17	-0.489413041	-0.552207901	-0.426618182	0.01879803
RPS19BP1	0.007701685	0.005316839	0.010086531	-0.001728077
RPS2	-0.273659797	-0.417836484	-0.129483111	-0.071391168
RPS20	-0.372254842	-0.297370813	-0.447138872	0.085805955
RPS21	-0.108488912	-0.215696118	-0.001281706	0.091905983
RPS23	-0.172344688	-0.339198723	-0.005490653	-0.020831865
RPS24	-0.375250462	-0.515144125	-0.2353568	-0.053698628
RPS25	-0.312607446	-0.361598474	-0.263616418	0.068022197
RPS26	-0.236350708	-0.256265546	-0.21643587	0.010585287
RPS27A	-0.44002161	-0.522646391	-0.357396829	-0.042294656
RPS27L	0.0114211	0.523554958	-0.500712758	0.485284702
RPS28	-0.238069293	-0.44051724	-0.035621345	-0.111932335
RPS29	-0.231966434	-0.32149103	-0.142441838	0.012170866
RPS3	-0.355445403	-0.369998954	-0.340891852	0.072955968
RPS3A	-0.278874019	-0.348887919	-0.208860119	0.061795977
RPS4X	-0.485380862	-0.62222622	-0.348535505	0.009662034
RPS5	-0.322535285	-0.51440916	-0.13066141	-0.209354956
RPS6	-0.251209758	-0.331715008	-0.170704507	0.058009771
RPS6KA1	0.156151762	0.297466113	0.014837411	-0.047778813
RPS6KA3	0.16679537	0.092182291	0.241408449	-0.040049239
RPS6KA5	0.221427376	0.291846536	0.151008216	0.050803476
RPS6KA6	0.282793097	0.721664873	-0.156078679	0.341789468
RPS6KB1	0.054397381	0.031753989	0.077040773	-0.08535159
RPS6KB2	-0.2326654	-0.375174182	-0.090156619	-0.172967001
RPS6KC1	0.075450225	0.14085622	0.010044231	-0.092619602
RPS6KL1	0.412933542	0.56164128	0.264225805	-0.019625014
RPS7	-0.300324779	-0.363680835	-0.236968723	0.060335019
RPS8	-0.434139517	-0.593630254	-0.27464878	-0.076847296
RPS9	-0.581934	-0.909131138	-0.254736861	-0.142613326
RPSA	-0.281762386	-0.419294802	-0.14422997	0.002441329
RPTOR	-0.035269941	-0.02165933	-0.048880552	-0.055722786
RPUSD1	0.288947506	0.40266035	0.175234662	-0.028944006
RPUSD2	-0.00307228	0.036690101	-0.042834662	-0.116270924
RPUSD3	0.112125142	0.125358987	0.098891297	-0.164493224
RPUSD4	0.250164009	0.378497852	0.121830167	-0.019378908
RRAD	0.105053782	0.429379447	-0.219271884	-0.143845287
RRAGC	-0.186990832	-0.183500645	-0.19048102	-0.096485891
RRAGD	-0.083099773	-0.013685507	-0.152514039	-0.087431635
RRAS2	0.259495168	0.401495473	0.117494863	0.127339594
RRBP1	0.27647193	0.528471721	0.024472139	0.206709438
RREB1	-0.303773634	-0.421081066	-0.186466202	-0.153525958
RRH	-0.238079359	-0.586972106	0.110813387	-0.666453037
RRM1	0.093588295	-0.039991976	0.227168566	-0.030034607
RRM2	0.412389425	0.693183455	0.131595394	0.627293262
RRM2B	0.108817331	0.429975929	-0.212341268	0.309574613
RRN3	-0.046585543	0.043398471	-0.136569557	0.037081641
RRNAD1	-0.288901666	-0.464054852	-0.113748481	0.017969826
RRP12	0.069841261	0.108938641	0.03074388	0.015441486
RRP15	-0.04246984	-0.138828731	0.053889052	-0.024716812
RRP1B	-0.082568238	0.03076092	-0.195897396	0.083914602
RRP36	-0.103541729	-0.204316569	-0.002766889	0.085440525
RRP7A	0.14820409	0.151409556	0.144998624	0.050616926
RRP8	-0.093246277	-0.176705159	-0.009787395	-0.115781452
RRP9	0.749055525	0.909070563	0.589040487	-0.21209706
RRS1	-0.279128026	-0.366384074	-0.191871977	0.036483722
RSAD1	-0.158482742	-0.387241364	0.070275881	-0.104096564
RSAD2	1.303447137	2.17887287	0.428021404	-0.154050169
RSBN1	-0.21544044	-0.339969585	-0.090911295	-0.106993051
RSBN1L	-0.065151571	-0.06753522	-0.062767922	0.008197773
RSF1	-0.170490745	-0.207704793	-0.133276696	-0.097385551
RSL1D1	0.06409998	0.238591784	-0.110391825	0.117747978
RSL24D1	-0.060341821	0.015573926	-0.136257569	0.071357714
RSPRY1	0.087610545	0.293751196	-0.118530105	0.118529028
RSRC1	-0.524434104	-0.638605564	-0.410262645	-0.30743858
RSRC2	0.047065657	0.060637347	0.033493967	-0.107685115
RSRP1	0.040730847	0.030608583	0.050853111	-0.15721121
RSU1	0.150541219	0.176459214	0.124623225	-0.03379487
RTCA	0.051829631	-0.246246704	0.349905965	-0.446034527
RTCB	-0.068963735	0.037982245	-0.175909714	0.057196224
RTF1	-0.037186144	-0.049278916	-0.025093372	-0.008416103
RTF2	-0.053681211	-0.093838714	-0.013523708	-0.022738242
RTN4	-0.253383713	-0.229947464	-0.276819963	0.1849052
RTN4IP1	-0.146655843	0.062805653	-0.356117338	0.475209236
RTRAF	1.198605005	1.569228166	0.827981845	-0.017442383
RUBCN	-0.301091823	-0.544347966	-0.057835681	-0.080857988
RUBCNL	0.106595345	0.331545985	-0.118355295	-0.012367522
RUFY1	-0.165427273	-0.144860516	-0.18599403	-0.090021631
RUFY2	0.054026739	0.208641757	-0.100588278	-0.077410988
RUFY3	0.398022345	0.534094778	0.261949911	0.004943405
RUFY4	0.167971059	0.153495307	0.182446812	-0.110912615
RUNDC1	-0.056206854	-0.085599056	-0.026814652	-0.021912448
RUNDC3A	0.09142426	0.575640441	-0.392791921	0.617661798
RUNX2	0.496789001	0.890159908	0.103418095	0.310048509
RUNX3	0.304750674	0.310584404	0.298916945	-0.292883863
RUVBL1	0.020937993	0.027848351	0.014027636	-0.119445138
RUVBL2	-0.001031036	-0.165358298	0.163296226	-0.159274857
RWDD1	-0.044468942	0.123319083	-0.212256966	-0.049669066
RWDD2B	-0.022175474	0.035432835	-0.079783783	0.068775891
RWDD3	-0.320818462	-0.387789602	-0.253847323	-0.098820394
RWDD4	-0.201721718	-0.27078137	-0.132662067	-0.026359323
RXRA	-0.571368844	-0.814667938	-0.32806975	0.170735969
RXYLT1	-0.211322969	-0.020710146	-0.401935793	0.083517904
RYBP	-0.109395712	0.146237406	-0.365028831	0.330144415
RYK	0.215037755	0.25009157	0.17998394	0.07080789
S100A10	0.043327784	0.093874782	-0.007219214	-0.027229899
S100A11	0.071725824	0.215214761	-0.071763113	0.329342494
S1PR1	-0.021081212	-0.049681986	0.007519563	-0.166734926
S1PR2	0.30667575	0.242248476	0.371103025	-0.229040526
S1PR4	0.110399648	0.185069462	0.035729834	-0.142010794
SAAL1	0.080570467	-0.1249876	0.286128533	-0.220416163
SACM1L	-0.222624667	-0.285184184	-0.160065149	0.09344182
SACS	0.223434216	0.327538209	0.119330223	0.020278718
SAG	-0.032886735	-0.095597813	0.029824343	-0.06946583
SAMD10	-0.522715659	-0.760353912	-0.285077407	-0.053730515
SAMD4A	0.224500942	0.156882726	0.292119158	-0.143794143
SAMD8	-0.064652856	-0.028307766	-0.100997946	0.094297531
SAMHD1	0.432823202	0.560725914	0.304920491	0.17264241
SAMM50	-0.150433104	0.086255091	-0.387121299	0.35025565
SAMSN1	0.256490022	0.418877533	0.094102511	0.166409152
SAP130	0.047271932	-0.150123752	0.244667615	-0.153531782
SAP18	-0.030579345	-0.045368863	-0.015789827	0.05646205
SAP30	0.149823094	0.183797557	0.115848632	0.040762795
SAP30BP	0.149370112	0.225363648	0.073376576	0.060916019
SAP30L	0.023221966	0.069045278	-0.022601347	0.080363306
SAR1A	0.026576407	0.060253454	-0.00710064	0.032015846
SAR1B	-0.06432253	0.012581143	-0.141226204	0.191884274
SARAF	-0.013072161	0.050587205	-0.076731528	0.039172591
SARNP	0.118340698	0.328965634	-0.092284239	0.012051482
SARS1	-0.182681014	-0.052028246	-0.313333783	0.223491907
SART3	-0.012344007	0.012367033	-0.037055046	0.032842309
SASH1	0.341368063	-0.095880412	0.778616538	-0.388313212
SASS6	-0.091921873	-0.133477996	-0.05036575	-0.040656745
SAT1	0.098861684	0.169678812	0.028044555	0.118105439
SATB1	-0.014287122	-0.021180935	-0.007393309	-0.149539107
SAV1	0.459251092	0.43648518	0.482017005	0.026824138
SAYSD1	0.075607352	0.291943588	-0.140728884	-0.064309763
SBDS	-0.050716787	-0.062810325	-0.038623249	-0.198765981
SBF1	0.009077814	-0.094128379	0.112284008	-0.237729892
SBF2	0.296036106	0.353421372	0.23865084	0.047735626
SBNO1	-0.126929307	-0.185804044	-0.06805457	-0.080985239
SBNO2	0.080312295	0.021599931	0.139024658	-0.103095678
SC5D	-0.133757104	-0.218364893	-0.049149315	-0.091745294
SCAF11	-0.098943579	-0.128454661	-0.069432498	0.004296312
SCAF4	-0.122284056	-0.236257125	-0.008310987	-0.180665285
SCAF8	-0.14388583	-0.203883611	-0.083888049	-0.090525838
SCAI	0.105725222	0.086846943	0.124603502	0.002445163
SCAMP1	0.070430138	0.171469029	-0.030608752	0.177359488
SCAMP2	0.118582974	0.174211673	0.062954274	0.044928411
SCAMP3	-0.151938528	-0.441003971	0.137126914	-0.273959393
SCAMP4	-0.053530788	-0.043677888	-0.063383687	0.074033647
SCAP	0.166520441	0.202575292	0.130465591	-0.169027834
SCAPER	0.163205777	0.259538695	0.066872859	-0.025967646
SCARB1	0.099822828	0.388881969	-0.189236313	0.116903239
SCARB2	0.375665892	0.352702573	0.398629211	0.242526193
SCARF1	0.040118914	0.203059478	-0.122821649	0.07547578
SCCPDH	0.1237912	0.127714986	0.119867414	-0.012804204
SCD	0.374260708	0.503454967	0.24506645	-0.114843755
SCFD1	0.355463501	0.417667372	0.293259629	0.018187132
SCFD2	0.621027471	0.862471288	0.379583655	0.090262497
SCIN	-0.113816871	-0.124843096	-0.102790646	0.218309711
SCLT1	-0.084448836	-0.024599511	-0.144298161	0.022811985
SCLY	-0.117169827	-0.116969383	-0.11737027	0.011444374
SCMH1	-0.032325609	-0.081076932	0.016425715	-0.076430129
SCML2	0.247619587	0.406488753	0.08875042	0.147388018
SCN8A	0.057631163	0.029769898	0.085492428	-0.177677226
SCNM1	-0.093903188	-0.202068286	0.014261911	-0.298892731
SCNN1D	-0.464326089	-0.606177763	-0.322474414	-0.313738357
SCNN1G	-0.113903104	-0.52928115	0.301474941	-0.371883572
SCOC	-0.172977169	-0.182711186	-0.163243152	0.156661677
SCP2	-0.125512545	-0.308699855	0.057674764	-0.01197433
SCPEP1	1.043709717	1.791753439	0.295665995	0.296784792
SCRIB	0.022308628	-0.146125932	0.190743188	-0.23296739
SCRN3	0.097418932	0.262071542	-0.067233678	0.049642965
SCRT2	0.190897833	-0.250782573	0.632578238	-0.44961959
SCYL2	0.073283869	0.089775122	0.056792616	0.002078062
SCYL3	0.022526823	0.187371362	-0.142317715	0.181989645
SDAD1	-0.07029671	-0.017938609	-0.12265481	0.173231431
SDC4	-0.915515994	-1.170476698	-0.660555289	0.479858119
SDCBP	0.290424749	0.416344618	0.16450488	0.043737533
SDE2	-0.001767272	-0.001459827	-0.002074717	0.002364262
SDF2	-0.070684556	-0.243816963	0.10244785	-0.156923145
SDF2L1	0.364050474	0.372843331	0.355257618	-0.002713815
SDF4	-0.294818434	-0.543499927	-0.046136941	-0.27772278
SDHA	0.053456173	0.142871883	-0.035959537	0.13106035
SDHAF2	-0.128084425	-0.179031596	-0.077137254	-0.002364049
SDHAF3	-0.06445745	0.132299451	-0.261214352	0.282388243
SDHAF4	-0.068489833	0.068751214	-0.205730879	0.207138892
SDHB	-0.089272125	-0.051173419	-0.12737083	0.107374377
SDHD	0.082803519	-0.016193895	0.181800934	-0.265081502
SDR16C5	-0.533489816	-0.579320662	-0.48765897	-0.30233605
SDR39U1	-0.110473059	-0.135730974	-0.085215144	-0.031967969
SEC11A	-0.016662017	0.034181528	-0.067505562	-0.045248426
SEC11C	0.242040682	0.412895455	0.071185908	-0.002981568
SEC13	0.008427241	-0.079940402	0.096794885	-0.113074155
SEC14L1	-0.130116775	-0.13546829	-0.12476526	0.019842795
SEC14L2	-0.343576865	-0.309261765	-0.377891964	0.331481305
SEC14L5	0.109249149	0.108094964	0.110403335	-0.147960617
SEC16A	-0.095051858	-0.24274263	0.052638914	-0.161184961
SEC22A	-0.081294058	0.125699285	-0.2882874	0.153428681
SEC22B	-0.044473127	-0.09296121	0.004014956	-0.135432977
SEC22C	0.120446576	0.293209045	-0.052315893	0.048234524
SEC23A	-0.18761533	-0.081054625	-0.294176036	0.313933071
SEC23B	0.079327884	0.162385159	-0.003729392	-0.054261403
SEC23IP	0.023399196	0.010762402	0.03603599	-0.103479632
SEC24A	-0.057336279	-0.061839057	-0.052833502	0.054442188
SEC24B	-0.068508074	-0.056646046	-0.080370102	0.082935412
SEC24C	-0.003142428	0.018764213	-0.02504907	-0.066375794
SEC24D	0.20199958	0.389134957	0.014864203	0.057697363
SEC31A	0.305864132	0.306172145	0.305556119	-0.000978276
SEC31B	-0.283917127	-0.00753444	-0.560299814	0.210416715
SEC61A1	0.180098999	0.286928087	0.07326991	0.134233178
SEC61A2	-0.319332074	-0.332753164	-0.305910984	-0.050033495
SEC61B	0.589911981	1.097046924	0.082777037	0.289606811
SEC61G	-0.05070844	0.227693916	-0.329110797	0.336884752
SEC62	0.020722029	0.125994995	-0.084550936	0.061819198
SEC63	0.031621647	0.079798682	-0.016555387	0.117595508
SECISBP2	-0.502765321	-0.806683175	-0.198847467	0.038501834
SECISBP2L	-0.048229452	-0.131151969	0.034693065	-0.020813624
SEH1L	-0.250491512	-0.454200705	-0.046782318	-0.277907799
SEL1L	0.046383763	0.076175119	0.016592407	0.140847613
SEL1L3	0.361777133	0.396590439	0.326963828	0.046981588
SELENOF	-0.098387785	-0.120500487	-0.076275083	0.029853277
SELENOH	0.012233859	-0.112923225	0.137390943	-0.052494493
SELENOI	0.093155924	0.163495372	0.022816475	0.027432188
SELENOK	0.140810417	0.527611439	-0.245990605	0.475342842
SELENOM	0.349367286	0.466073423	0.232661148	-0.069049238
SELENON	0.228844287	0.034040002	0.423648573	-0.060265448
SELENOO	-0.251552249	-0.370965074	-0.132139423	0.04859126
SELENOP	0.1150323	0.222455114	0.007609485	0.215527603
SELENOS	0.012876134	0.022285165	0.003467103	-0.010344809
SELENOT	0.077697175	0.192385789	-0.03699144	0.084141874
SELPLG	0.157486875	0.161646593	0.153327157	0.01833239
SEMA3D	-0.071422969	-0.256867516	0.114021579	-0.054270595
SEMA4A	0.509867756	0.466316407	0.553419104	-0.198642304
SEMA4B	-0.228959703	-0.422101266	-0.035818141	-0.186907683
SEMA4C	-0.043401385	0.216383876	-0.303186646	0.236942907
SEMA7A	0.313958205	0.153629315	0.474287095	0.098293037
SENP2	-0.084511096	-0.140953659	-0.028068534	-0.113469901
SENP3	-0.47790815	-0.50348818	-0.452328119	-0.147061828
SENP5	0.035683538	0.024115032	0.047252045	0.0231843
SENP6	0.021474104	0.014739763	0.028208445	-0.051195267
SENP7	0.004956989	0.05302433	-0.043110352	-0.024200398
SENP8	-0.128919808	-0.136306978	-0.121532637	-0.033689846
SEPHS1	0.094405489	0.159682252	0.029128726	0.078311668
SEPSECS	0.014051638	0.126854755	-0.09875148	0.128690867
SEPTIN11	0.190511436	0.276845026	0.104177846	0.087671931
SEPTIN12	0.230234864	-0.005142151	0.46561188	-0.07033438
SEPTIN2	0.06099187	-0.047402359	0.169386099	-0.177548528
SEPTIN5	0.630071697	0.687764039	0.572379356	0.18534548
SEPTIN6	-0.017511939	-0.062031783	0.027007905	-0.11581011
SEPTIN7	0.121825213	0.154913194	0.088737231	0.041793343
SEPTIN8	0.256225546	0.395617841	0.116833251	0.12527979
SEPTIN9	0.281320742	0.307720129	0.254921355	-0.070565192
SERAC1	0.130952206	0.163525989	0.098378423	0.065183204
SERBP1	-0.175065078	-0.225296646	-0.124833509	-0.060996745
SERF1A	0.097951498	0.248806651	-0.052903656	0.159319989
SERGEF	0.030240592	0.177758576	-0.117277392	0.058716509
SERHL2	0.174061894	0.392316389	-0.0441926	0.110189134
SERINC1	0.37388458	0.494238886	0.253530275	0.034304438
SERINC3	-0.015742658	-0.041500134	0.010014818	-0.035565085
SERINC4	-0.133397274	-0.434198921	0.167404374	-0.447530487
SERINC5	0.221353528	0.269324065	0.173382991	0.048076037
SERP1	-0.208564939	-0.22345716	-0.193672719	0.108962672
SERPINB1	0.215277887	0.451909861	-0.021354088	0.263451933
SERPINC1	0.315775998	0.398688538	0.232863458	0.063115303
SERPINE2	0.37234558	0.560734412	0.183956747	0.045028178
SERPINF1	-0.254487666	-0.304840918	-0.204134413	-0.039690526
SERPINF2	-0.112737621	-0.144257833	-0.08121741	0.089586584
SERPING1	0.565576308	0.63671535	0.494437266	-0.186918754
SERPINI1	0.169349254	0.174692426	0.164006082	0.052463655
SERTAD2	0.304011514	0.498752861	0.109270167	-0.148286352
SERTM1	0.411813566	0.213524796	0.610102337	0.119951167
SESN1	0.242627599	0.625300877	-0.140045679	0.072584752
SESN2	0.082992221	0.102463802	0.063520639	0.040315484
SESN3	0.056302133	-0.07886585	0.191470116	-0.311605735
SESTD1	0.442444062	0.408497864	0.476390261	-0.164451075
SET	-0.088945889	-0.052869392	-0.125022385	0.059502719
SETBP1	-0.008400403	-0.011808475	-0.004992331	-0.146230034
SETD1B	0.017303368	0.02115659	0.013450145	-0.129662071
SETD2	-0.0056191	-0.156439312	0.145201111	-0.197883653
SETD3	0.124042655	0.217291794	0.030793517	0.06986334
SETD4	-0.133638317	0.107842819	-0.375119454	0.298198742
SETD5	-0.177659724	-0.39069908	0.035379632	-0.21353798
SETD6	0.01429248	0.07998684	-0.051401881	-0.083434847
SETD7	-0.10193181	-0.046881321	-0.1569823	0.479213906
SETD9	0.107910407	0.521370142	-0.305549328	-0.00625843
SETX	0.251951347	0.394703533	0.109199162	0.095452697
SEZ6L	-0.155355468	-0.370690377	0.059979442	-0.164239195
SF3A1	0.154232269	0.087903556	0.220560982	-0.077867245
SF3A2	0.052472325	0.034262665	0.070681985	-0.03550221
SF3A3	-0.0463085	-0.041857668	-0.050759332	-0.0721987
SF3B1	-0.009244975	0.086610378	-0.105100327	0.138753483
SF3B3	-0.15758602	-0.227990201	-0.087181839	-0.120218793
SF3B4	-0.036998208	-0.063106892	-0.010889525	-0.051438436
SF3B5	0.131927053	0.167052464	0.096801642	-0.029593217
SF3B6	-0.044494671	-0.001949991	-0.087039351	0.043345703
SFI1	0.015289474	0.001489105	0.029089843	0.015291879
SFMBT1	0.14826319	0.300096009	-0.003569628	0.081867016
SFPQ	-0.007419613	-0.058717146	0.04387792	-0.116611243
SFRP5	0.142727712	0.053674805	0.231780619	0.089012301
SFSWAP	-0.082174461	-0.064396571	-0.099952351	-0.001298762
SFT2D1	0.155964166	0.265438498	0.046489834	0.153586413
SFT2D2	-0.173619929	-0.113510521	-0.233729336	-0.023296475
SFXN1	-0.315716867	-0.082994977	-0.548438757	0.036080458
SFXN2	-0.301549663	0.072985454	-0.676084781	0.684287412
SFXN3	0.204793485	0.179900447	0.229686523	0.019725674
SFXN4	-0.342017833	-0.16038652	-0.523649146	0.280237723
SFXN5	-0.515982752	-0.681958382	-0.350007123	0.275543091
SGCB	-0.010096618	-0.006311495	-0.01388174	0.018092644
SGCE	0.111878969	0.087462959	0.136294979	0.285926074
SGCG	0.539035106	0.653100567	0.424969646	0.292062939
SGF29	-0.328955169	-0.788228923	0.130318585	-0.256774237
SGK1	-0.286174824	-0.245995725	-0.326353923	0.133719163
SGMS1	-0.027253645	-0.130279841	0.075772552	-0.103856753
SGPL1	0.351088574	0.50988687	0.192290278	0.088506058
SGPP1	0.31616911	0.253815335	0.378522885	-0.108565912
SGSH	1.020624954	1.015476936	1.025772973	-0.258929596
SGSM2	0.151581507	0.015328544	0.287834469	0.027712371
SGSM3	0.138463858	0.018826433	0.258101283	-0.038381891
SGTA	0.183796126	0.049555368	0.318036884	-0.04925195
SGTB	0.087793793	0.172104121	0.003483466	0.078441821
SH2B3	-0.174644148	-0.182945826	-0.16634247	0.087211682
SH2D1A	-0.192088799	-0.381855823	-0.002321774	-0.510389691
SH2D1B	-0.035300583	0.287814974	-0.358416139	0.062642934
SH2D2A	0.330895521	0.217854428	0.443936614	-0.22059592
SH2D3C	0.156487204	0.253509344	0.059465064	0.086758315
SH3BGRL	0.041795553	-0.029785794	0.1133769	-0.179221982
SH3BGRL2	-0.185627429	-0.091744512	-0.279510345	0.083833174
SH3BGRL3	0.220487592	0.221950401	0.219024784	-0.004559237
SH3BP1	0.356236694	0.355430723	0.357042665	-0.052449747
SH3BP2	0.191162704	0.147182931	0.235142477	-0.103512797
SH3BP4	-0.324167669	-0.52639455	-0.121940789	-0.360538337
SH3BP5	-0.0624465	-0.045818171	-0.07907483	0.066891467
SH3GL3	-0.251884788	-0.400237682	-0.103531894	-0.089308876
SH3GLB1	0.101373793	0.258795641	-0.056048055	0.359212809
SH3GLB2	-0.154832179	-1.75E-05	-0.309646825	0.264267915
SH3KBP1	0.213500265	0.327389325	0.099611205	-0.019176394
SH3RF1	0.122324043	0.246159282	-0.001511195	0.09672354
SH3TC2	0.748220198	0.800587672	0.695852723	0.147932923
SHB	0.044285293	0.118906326	-0.030335739	-0.006662508
SHC1	-0.598626072	-0.981122312	-0.216129832	-0.189608943
SHCBP1	0.260088612	0.708044768	-0.187867544	0.109889361
SHE	0.135154234	-0.084478039	0.354786507	-0.049685622
SHF	-0.445611388	-0.462596185	-0.42862659	0.186196758
SHISA5	0.345003002	0.57717116	0.112834844	0.016894818
SHLD2	0.253576682	0.342719074	0.16443429	-0.195639343
SHLD3	0.373370805	0.722719505	0.024022105	0.223261231
SHOC2	0.159884864	0.138058078	0.18171165	-0.040541366
SHPK	-0.056978137	-0.278119405	0.16416313	-0.356105755
SHPRH	-0.015787955	-0.021578251	-0.009997658	0.001846358
SHQ1	0.020967554	-0.010348155	0.052283263	-0.274075724
SHROOM2	0.125307639	0.050885136	0.199730143	-0.061275937
SIAE	-0.14336707	-0.055558595	-0.231175544	0.090102626
SIAH1	0.000438513	0.048634759	-0.047757733	0.206599397
SIAH2	0.280341174	0.394882115	0.165800233	-0.031188146
SIDT1	0.147266877	0.092701388	0.201832367	-0.500993851
SIDT2	0.242665754	0.182011783	0.303319726	-0.199409591
SIGLEC1	0.856138169	0.940994589	0.771281749	-0.081080975
SIGMAR1	0.424228761	0.708056543	0.140400979	0.390298356
SIK1	0.198874216	0.105816569	0.291931863	-0.204325913
SIK2	0.183940745	0.065742942	0.302138548	-0.204425635
SIK3	-0.071302001	-0.275395301	0.132791298	-0.105635976
SIKE1	-0.210636636	-0.294415481	-0.126857791	-0.076242292
SIL1	-0.128514436	-0.136688387	-0.120340485	0.163907001
SIMC1	-0.106988779	-0.163851864	-0.050125695	-0.158739024
SIN3A	0.053157969	-0.045006169	0.151322106	-0.081044132
SIN3B	0.007971514	-0.005641223	0.021584252	-0.012059863
SINHCAF	0.348368491	0.34763367	0.349103312	-0.076832121
SIPA1L1	-0.004256897	-0.008335922	-0.000177871	-0.108799777
SIRT1	0.262659496	0.188630597	0.336688395	-0.245977192
SIRT3	-0.26553907	-0.4652223	-0.06585584	-0.401345235
SIRT5	-0.237225419	-0.438030427	-0.036420412	-0.088401983
SIRT6	-0.270047024	-0.346701238	-0.19339281	-0.139270951
SIRT7	-0.142902115	-0.176910212	-0.108894018	-0.0950739
SIVA1	-0.010420347	0.239173498	-0.260014193	0.316446474
SKA1	-0.0209506	-0.484282652	0.442381452	-0.23292821
SKA2	0.159033575	0.319577985	-0.001510834	0.130906838
SKA3	0.015762676	-0.079189841	0.110715193	-0.010476933
SKAP1	0.162306573	0.034504187	0.29010896	-0.571582882
SKAP2	0.414778647	0.445314973	0.384242322	0.053573376
SKI	-0.234381576	0.083767303	-0.552530455	-0.017013669
SKIL	0.060919578	0.121598975	0.000240181	-0.0095308
SKP1	-0.1524722	-0.156412596	-0.148531804	0.001534187
SLA	0.130664606	0.210742868	0.050586344	0.22693586
SLAIN2	-0.068582227	-0.07258361	-0.064580845	0.040066074
SLBP	0.108504192	0.305883838	-0.088875454	0.134584426
SLC10A4	-0.559984975	0.097410735	-1.217380686	1.325216591
SLC10A7	0.372903587	0.533621471	0.212185703	0.510054725
SLC11A1	0.205459394	0.247625034	0.163293754	0.151289218
SLC12A2	0.183972956	0.324781697	0.043164216	0.026003373
SLC12A4	0.073861832	0.182631135	-0.034907471	0.014504029
SLC12A5	-0.121025868	0.220662238	-0.462713974	0.199204334
SLC15A4	-0.089125329	-0.084783429	-0.093467229	-0.017630381
SLC16A1	-0.203191293	-0.377066928	-0.029315658	-0.032596342
SLC16A3	0.130870616	0.096241792	0.165499439	0.075125571
SLC16A5	-0.31089065	-0.682834959	0.061053659	-0.121700192
SLC16A6	-0.095851309	-0.095208982	-0.096493637	-0.148969026
SLC17A5	-0.177558408	-0.066360403	-0.288756414	0.21655009
SLC17A9	0.203097569	0.381716059	0.024479078	-0.212034751
SLC18A2	0.214713648	0.203484075	0.225943221	-0.145058684
SLC19A1	-0.00471637	0.228701885	-0.238134624	0.127352764
SLC1A4	-0.147146298	-0.15195715	-0.142335447	0.10403138
SLC20A1	0.044590873	0.061930851	0.027250896	-0.002206879
SLC20A2	0.058474532	-0.042480047	0.159429112	-0.076606388
