gene_name	description	logFC_infection	logFC_diet	logFC_interaction	FDR_infection	FDR_diet	FDR_interaction	gene	number_DE_contrasts	logCPM	repressed_in_infection	induced_in_infection	higher_in_Protein	higher_in_Lipid	Protein_ixn_bigger_Inf	Lipid_ixn_bigger_Inf	DE_in_infection	DE_in_diet	DE_in_ixn
CST7	cystatin F	NA	NA	-0.5675950589469634	NA	NA	0.03974104893545459	103819227	1	4.690087928000325	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
VPS26B	VPS26 retromer complex component B	NA	0.4139981305350641	NA	NA	0.027322910520929257	NA	103823647	1	5.5909790678971545	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
LOC103821449	3'-5' RNA helicase YTHDC2-like	NA	NA	-0.4535377219585395	NA	NA	0.02542673032510562	103821449	1	5.290361883939746	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
GEMIN6	gem nuclear organelle associated protein 6	NA	NA	-0.7101985435789058	NA	NA	0.03516538022539039	103821385	1	2.1258569529216995	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
RAD54L	RAD54 like	NA	0.4964054309066012	NA	NA	0.03069801997552349	NA	103815179	1	0.6960326477370127	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
SPATA2L	spermatogenesis associated 2 like	NA	NA	1.1438610235668407	NA	NA	0.006524884869816136	103816897	1	1.3564036534029569	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
GGCX	gamma-glutamyl carboxylase	NA	-0.3730898470200307	NA	NA	0.016158400625966893	NA	108963199	1	3.923070687564327	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
MTG2	mitochondrial ribosome associated GTPase 2	NA	-0.6962154422328729	NA	NA	0.012011945494620313	NA	103818874	1	1.1228224900813848	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
NR2C2	nuclear receptor subfamily 2 group C member 2	NA	-0.20276775135834166	NA	NA	0.011224094884289408	NA	103824149	1	6.083338720235184	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
NARF	nuclear prelamin A recognition factor	NA	NA	-0.38380915545917027	NA	NA	0.01641479595381358	103819887	1	9.759593513618672	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
DALRD3	DALR anticodon binding domain containing 3	NA	-0.25795497535467665	NA	NA	0.0065104436449531615	NA	103817189	1	5.547886322107451	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
LOC127061127	sphingomyelin phosphodiesterase 5-like	NA	0.9415492406963227	NA	NA	0.03897968419335601	NA	127061127	1	1.0275335705816575	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
PRPF39	pre-mRNA processing factor 39	NA	0.18518141746509018	NA	NA	0.016158400625966893	NA	103826319	1	8.014762497983439	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
TMEM41A	transmembrane protein 41A	NA	NA	1.2166831108526897	NA	NA	0.03918301232959615	103815670	1	0.8699119998260424	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
ENTREP3	endosomal transmembrane epsin interactor 3	NA	NA	0.9554461765538701	NA	NA	0.03509559020624689	ENTREP3	1	1.2148796297381423	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
SCAMP3	secretory carrier membrane protein 3	NA	NA	0.6973260145649941	NA	NA	0.013174445623679198	108963476	1	2.6106517728770458	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
CAPN11	calpain 11	NA	NA	0.5734970314092303	NA	NA	0.023142078513961696	103817882	1	3.343282600936499	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
LOC103823225	ketosamine-3-kinase-like	NA	NA	-0.47348614183191745	NA	NA	0.005393200888490483	103823225	1	4.756046863448578	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
ANKRD22	ankyrin repeat domain 22	NA	-0.7982544324026486	NA	NA	0.007149306849744292	NA	103813936	1	0.7240524222572965	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
FERMT2	FERM domain containing kindlin 2	NA	NA	1.594845894840786	NA	NA	0.01641479595381358	103826317	1	1.923619896517944	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
KRR1	KRR1 small subunit processome component homolog	NA	NA	-0.36383129291244687	NA	NA	0.03509559020624689	103813436	1	5.613522385605725	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
SRP19	signal recognition particle 19	NA	NA	-0.5239467699141042	NA	NA	0.019765483561053798	103824191	1	4.389460835280681	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
SMDT1	single-pass membrane protein with aspartate rich tail 1	NA	NA	-0.40367031165218764	NA	NA	0.0349148468213268	103813620	1	6.6483888923652135	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
SPTBN5	spectrin beta, non-erythrocytic 5	NA	-0.5873311807582878	NA	NA	0.03062633142266335	NA	103826982	1	5.944598826935639	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
NR2C1	nuclear receptor subfamily 2 group C member 1	NA	-0.1345983512038666	NA	NA	0.04692395668848893	NA	103813394	1	4.861681655220056	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
REPS2	RALBP1 associated Eps domain containing 2	NA	0.7941623848907652	NA	NA	0.032014645095804324	NA	103815918	1	2.4947408104881506	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
LOC103821879	uncharacterized LOC103821879	NA	-0.47701849692853815	NA	NA	0.008110633779131689	NA	103821879	1	4.509638050172202	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
ELP3	elongator acetyltransferase complex subunit 3	NA	NA	-0.4057365896644415	NA	NA	0.02036011248600223	103823342	1	5.655905221003484	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
NFX1	nuclear transcription factor, X-box binding 1	NA	-0.1774350589199746	NA	NA	0.04119155851037926	NA	103821127	1	6.829691378364558	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
ACBD5	acyl-CoA binding domain containing 5	NA	NA	-0.799906420555557	NA	NA	0.02094862928294871	103812760	1	7.6750476202465325	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
POLDIP3	DNA polymerase delta interacting protein 3	NA	NA	-0.22344949306692952	NA	NA	0.04447421518273633	103813315	1	7.248798951408269	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
LOC103825190	zinc finger protein 37-like	NA	-0.5281464012276541	NA	NA	0.027317647739648825	NA	103825190	1	1.2954257128517876	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
PCTP	phosphatidylcholine transfer protein	NA	4.0126871839399465	NA	NA	3.129258553504565e-8	NA	103819802	1	1.9298630449950134	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
POLR1A	RNA polymerase I subunit A	NA	NA	0.5227836958724745	NA	NA	0.01038203455644938	103826112	1	3.717214518666821	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
CBFA2T3	CBFA2/RUNX1 partner transcriptional co-repressor 3	NA	NA	1.568621434787216	NA	NA	0.002809884353351721	103816761	1	6.9441006823999345	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
NDUFS3	NADH:ubiquinone oxidoreductase core subunit S3	NA	NA	-1.0534149919596763	NA	NA	0.04520674032545993	103826999	1	6.583535580310354	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
DHCR7	7-dehydrocholesterol reductase	NA	0.76886292327503	NA	NA	0.027317647739648825	NA	103822109	1	-0.7104150664085125	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
DOHH	deoxyhypusine hydroxylase	NA	-0.1667814379561529	NA	NA	0.03976456839997856	NA	103821896	1	8.91015714486112	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
LOC115485480	mas-related G-protein coupled receptor member H-like	NA	-0.5068883327870343	NA	NA	0.03470790248407141	NA	115485480	1	1.1371767464837284	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
CBX4	chromobox 4	NA	NA	1.47812558317698	NA	NA	0.02094862928294871	103819934	1	2.491324292905134	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
BCL11A	BCL11 transcription factor A	NA	0.6631097834494467	NA	NA	0.025031156748587524	NA	103819323	1	3.2215691193282097	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
INSIG1	insulin induced gene 1	NA	0.5857602075162678	NA	NA	0.008222952366041546	NA	103812721	1	1.2635760430986773	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
LOC103814557	tissue factor pathway inhibitor	NA	-0.3123706527035311	NA	NA	0.014056711722575027	NA	103814557	1	6.235702397957224	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
SLA	Src like adaptor	NA	-0.2767212046072372	NA	NA	0.009781319141978015	NA	103814614	1	4.935129549542391	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
LRRC41	leucine rich repeat containing 41	NA	0.20040704658795266	NA	NA	0.04959219921785692	NA	103815180	1	4.145839423765511	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
LOC127060514	uncharacterized LOC127060514	NA	0.5003585781285941	NA	NA	0.008539391759837294	NA	127060514	1	4.5306844759280285	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
ADAD1	adenosine deaminase domain containing 1	NA	0.46797277709155805	NA	NA	0.04322085261032566	NA	103821415	1	1.0487697910793454	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
ABI2	abl interactor 2	NA	NA	0.8698711289290418	NA	NA	0.03773201912716125	103814478	1	3.0661326747807855	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
LOC127060153	uncharacterized LOC127060153	NA	2.2234181879500485	NA	NA	0.007753220019878017	NA	127060153	1	-1.2369791407053885	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
DUSP16	dual specificity phosphatase 16	NA	NA	-0.6479509637971633	NA	NA	0.04983001458428731	103819717	1	2.0152490330780912	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
MYH11	myosin heavy chain 11	NA	NA	-2.204654858105599	NA	NA	0.021062198555248605	103817704	1	3.310883545775934	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
LOC103821265	serine/threonine-protein kinase PAK 3-like	NA	NA	-4.1701585015344165	NA	NA	0.03929286900164216	103821265	1	3.449054711490891	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
NA	NA	NA	NA	-3.7899435874336893	NA	NA	0.002809884353351721	103814625	1	-2.095829360379802	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
PFKFB2	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2	NA	NA	0.7681442214664856	NA	NA	0.03667967446400011	103822399	1	2.2272769325191497	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
FOXRED2	FAD dependent oxidoreductase domain containing 2	NA	0.42475799836560835	NA	NA	0.012011945494620313	NA	103813218	1	1.1165229069152627	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
PTPRB	protein tyrosine phosphatase receptor type B	NA	0.72085581656594	NA	NA	0.027322910520929257	NA	103813444	1	1.2966249731020845	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
LOC127061062	uncharacterized LOC127061062	NA	NA	-0.8838338609913422	NA	NA	0.022622363119259283	127061062	1	0.6339213962579885	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
ATP8B3	ATPase phospholipid transporting 8B3	NA	-1.121627727212548	NA	NA	0.006631954817970782	NA	103821992	1	0.23558787454109464	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
RAB11B	RAB11B, member RAS oncogene family	NA	-0.19995574553112896	NA	NA	0.0032723302305368517	NA	103821878	1	8.50201309338973	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
P4HTM	prolyl 4-hydroxylase, transmembrane	NA	-0.41402427063332353	NA	NA	0.020285375761176144	NA	103817190	1	2.9711757524314706	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
TPBG	trophoblast glycoprotein	NA	NA	1.1382794331812294	NA	NA	0.0412864024962111	103822468	1	2.0955562605330464	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
DDR1	discoidin domain receptor tyrosine kinase 1	NA	NA	0.9952396363051846	NA	NA	0.04002720787884332	127060619	1	0.8136136107500088	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
TRAF4	TNF receptor associated factor 4	NA	NA	1.2778749431889385	NA	NA	0.01641479595381358	103820296	1	1.1706183001810726	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
NA	NA	NA	NA	1.0755935748123466	NA	NA	0.03773201912716125	103820789	1	5.335342314930683	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
APBB1	amyloid beta precursor protein binding family B member 1	NA	NA	-1.3955682247560757	NA	NA	0.018284022585549252	103824417	1	3.365712944825662	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
FBXL3	F-box and leucine rich repeat protein 3	NA	NA	-0.372090217507666	NA	NA	0.032744542270956585	103812271	1	7.667602626797526	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
LOC127060247	uncharacterized LOC127060247	NA	0.5247359373785265	NA	NA	0.022088129382857462	NA	127060247	1	6.948097333554221	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
PEX2	peroxisomal biogenesis factor 2	NA	NA	-0.4746213710605669	NA	NA	0.04464062746495577	103813000	1	3.3734689186828466	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
BCHE	butyrylcholinesterase	NA	-1.1312323784895024	NA	NA	0.01675817597577814	NA	103815273	1	1.9465078143378516	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
SREBF1	sterol regulatory element binding transcription factor 1	NA	0.6898308562434836	NA	NA	0.04233689216804887	NA	103817840	1	1.3900304776680927	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
CEP192	centrosomal protein 192	NA	NA	0.9326199047672618	NA	NA	0.0431966657950532	103826504	1	2.087829859157406	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
MOSPD1	motile sperm domain containing 1	NA	NA	-0.42786862987698077	NA	NA	0.01531704514140903	103824495	1	4.314890074744897	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
PCYT1B	phosphate cytidylyltransferase 1B, choline	NA	NA	1.857857055598184	NA	NA	0.03903811267635785	103815926	1	-1.5531055739655835	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
RABGGTB	Rab geranylgeranyltransferase subunit beta	NA	NA	-0.33784125118072195	NA	NA	0.03509559020624689	103815092	1	6.280544438291049	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
HSBP1	heat shock factor binding protein 1	NA	NA	-0.41395328014115934	NA	NA	0.002809884353351721	103816739	1	5.517410230473536	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
PABPN1L	PABPN1 like, cytoplasmic	NA	NA	1.5350856903520094	NA	NA	0.029792156116222674	103816889	1	0.5064859430045011	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
SSH1	slingshot protein phosphatase 1	NA	NA	0.6351808918306313	NA	NA	0.04388432304212207	103818130	1	6.576936762816638	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
LOC108962732	uncharacterized LOC108962732	NA	NA	-1.3552343255487636	NA	NA	0.0024606508846834003	108962732	1	1.071412297514208	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
NPM3	nucleophosmin/nucleoplasmin 3	NA	-0.2631954121629778	NA	NA	0.030064825692714382	NA	103813873	1	2.236616798153197	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
MYZAP	myocardial zonula adherens protein	NA	0.178303988152202	NA	NA	0.028568062112142457	NA	103816176	1	4.362524052991816	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
VDAC1	voltage dependent anion channel 1	NA	NA	-0.46665698120397475	NA	NA	0.043404518742443	103817251	1	5.955276846399883	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
PROSER2	proline and serine rich 2	NA	0.2158784780371449	NA	NA	0.021459394330245848	NA	103813573	1	6.752583993426265	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
TMEM150C	transmembrane protein 150C	NA	NA	5.2008859658793565	NA	NA	0.005393200888490483	103826059	1	2.3542148984703064	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
MCTS1	MCTS1 re-initiation and release factor	NA	NA	-0.46593719304994313	NA	NA	0.0480777613657999	103816391	1	3.927379930380044	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
OLFML2B	olfactomedin like 2B	NA	NA	1.7081546596072936	NA	NA	0.027948764611177047	103824327	1	0.4342078587514548	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
PSIP1	PC4 and SRSF1 interacting protein 1	NA	-0.3642495548678894	NA	NA	0.006876220090739567	NA	103819451	1	5.259192911939629	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
HBS1L	HBS1 like translational GTPase	NA	NA	-0.3665416925131456	NA	NA	0.03745269258945817	103820553	1	6.151000339559867	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
ABI3	ABI family member 3	NA	0.8744921683912694	NA	NA	0.030026479909270133	NA	115484575	1	-0.252042645955763	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
LOC127059291	uncharacterized LOC127059291	NA	NA	-1.1035174681534627	NA	NA	0.04520674032545993	127059291	1	1.8672232221287417	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
DDX54	DEAD-box helicase 54	NA	0.2943677457779991	NA	NA	0.024961150340309175	NA	103818261	1	3.0251491965835164	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
ATP6V1D	ATPase H+ transporting V1 subunit D	NA	-0.14416041496548454	NA	NA	0.02736613442857761	NA	103826594	1	5.995523914509459	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
DOK3	docking protein 3	NA	0.2539751669719195	NA	NA	0.034801737115136656	NA	103817365	1	3.828924552364811	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
PAK5	p21 (RAC1) activated kinase 5	NA	NA	-1.635276285299439	NA	NA	0.01888813969386736	103819231	1	0.7414130882293456	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
UBTF	upstream binding transcription factor	NA	0.3942879759501719	NA	NA	0.041841821692920216	NA	103821668	1	3.7483160352175546	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
ATP5F1E	ATP synthase F1 subunit epsilon	NA	NA	-0.6119330071860025	NA	NA	0.03948567025851817	ATP5F1E	1	5.865611959167935	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
PGC	progastricsin	NA	2.2152882447212514	NA	NA	0.0016148480164295334	NA	103823313	1	-1.3429686268526604	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
TMEM237	transmembrane protein 237	NA	NA	0.9579515173009919	NA	NA	0.03400270069691577	103814503	1	2.54178668187308	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
PPP1R14C	protein phosphatase 1 regulatory inhibitor subunit 14C	NA	NA	3.0635260772124138	NA	NA	0.021062198555248605	103820570	1	-2.0377176105264097	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
BCL9	BCL9 transcription coactivator	NA	-0.39072872548415416	NA	NA	0.047015368427119245	NA	103818358	1	0.9811948818145596	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
HP1BP3	heterochromatin protein 1 binding protein 3	NA	NA	0.4785630196473684	NA	NA	0.029792156116222674	103820872	1	5.1431253914999795	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
TMEM132B	transmembrane protein 132B	NA	NA	2.5984703013445296	NA	NA	0.0065272745769832195	103818333	1	2.867324574650503	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
MYLIP	myosin regulatory light chain interacting protein	NA	-0.6466545744447459	NA	NA	0.04119155851037926	NA	103812457	1	5.420340691701754	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
ACLY	ATP citrate lyase	NA	-0.24190432726040106	NA	NA	0.04233689216804887	NA	103821599	1	5.8378981079721255	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
NCAPH2	non-SMC condensin II complex subunit H2	NA	NA	0.9885151842332605	NA	NA	0.0372273231397042	103825135	1	-0.5638305133438125	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
SMPD2	sphingomyelin phosphodiesterase 2	NA	0.42970790324229635	NA	NA	0.0167941022323645	NA	103823287	1	6.259361424508006	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
PAK3	p21 (RAC1) activated kinase 3	NA	1.4819329030606694	NA	NA	0.022988170406596	NA	103816370	1	-0.5848042598051807	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
GOLGA7	golgin A7	NA	NA	-0.34998220623956844	NA	NA	0.008630900683107078	103822686	1	7.69051162610267	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
ITGB4	integrin subunit beta 4	NA	-0.8370037623030321	NA	NA	0.019817140402425052	NA	103820000	1	0.5439917120948387	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
SEC61G	SEC61 translocon subunit gamma	NA	NA	-0.5951696516658753	NA	NA	0.021951153791335474	108962580	1	3.4385451350172844	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
LOC127059747	uncharacterized LOC127059747	NA	0.6871950397533617	NA	NA	0.016158400625966893	NA	127059747	1	4.128257113944499	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
UFL1	UFM1 specific ligase 1	NA	NA	-0.45822359354791076	NA	NA	0.04304059301070733	103822372	1	3.548215458613831	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
AACS	acetoacetyl-CoA synthetase	NA	0.4606804341244731	NA	NA	0.04119155851037926	NA	103818197	1	1.1856742038635029	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
LOC115485572	serine/threonine-protein kinase PAK 3-like	NA	NA	-4.078026086983093	NA	NA	0.034722171807955296	115485572	1	-1.6817417745323875	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
DNAL4	dynein axonemal light chain 4	NA	0.2162974682924001	NA	NA	0.041945934525496185	NA	103813268	1	6.837031311096177	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
PDLIM4	PDZ and LIM domain 4	NA	1.4578400248605112	NA	NA	0.003707237524137628	NA	103817244	1	-1.7750105086596892	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
STMP1	short transmembrane mitochondrial protein 1	NA	NA	-0.508895036736953	NA	NA	0.02094862928294871	STMP1	1	7.2047105971160494	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
GRB2	growth factor receptor bound protein 2	NA	NA	0.28857044706993545	NA	NA	0.021062198555248605	103819847	1	6.8764351892820645	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
RFT1	RFT1 homolog	NA	0.407466062120708	NA	NA	0.014056711722575027	NA	103817141	1	1.991139641698613	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
PRRC2C	proline rich coiled-coil 2C	NA	NA	0.4453228735609164	NA	NA	0.016286142057707113	103823382	1	8.832002991562026	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
BNIP2	BCL2 interacting protein 2	NA	-0.1810714528539629	NA	NA	0.04322085261032566	NA	103815962	1	6.8641315845256194	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
WDR36	WD repeat domain 36	NA	0.3633478453449735	NA	NA	0.03438945168855461	NA	103824113	1	1.1864509956039508	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
LOC103819317	cadherin-1-like	NA	-0.586690462753181	NA	NA	0.0033007802249891745	NA	103819317	1	2.7597735174728295	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
CNTD1	cyclin N-terminal domain containing 1	NA	-0.24999019670265868	NA	NA	0.04119155851037926	NA	103821574	1	4.995093161675757	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
CCT4	chaperonin containing TCP1 subunit 4	NA	0.3234317140385727	NA	NA	0.006631954817970782	NA	103819313	1	4.259216088300955	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
CASP8AP2	caspase 8 associated protein 2	NA	-0.2516717902662863	NA	NA	0.04322085261032566	NA	103819169	1	6.228187354499955	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
