"gene","gene_name","logFC","logCPM","F","PValue","FDR","description"
"127060994","LOC127060994",-0.510413586907873,0.10923771619632178,10.28301632380918,0.0017952608336951495,0.03449584625378647,"uncharacterized LOC127060994"
"103813138","SKAP2",0.2977134897046566,3.525754252713124,10.282440525184231,0.0017957691211350484,0.03449584625378647,"src kinase associated phosphoprotein 2"
"103816211","MRPS11",-0.32053751666879854,3.409204938326283,10.279421558449538,0.00179843655107243,0.03449584625378647,"mitochondrial ribosomal protein S11"
"103822260","MRPL16",-0.18799346413856954,4.427336346843072,10.254338051454415,0.0018207579457948625,0.03483790295767598,"mitochondrial ribosomal protein L16"
"103815847","RPS6KA3",0.13623296783658445,6.068523356979781,10.25222233438464,0.0018226537098069437,0.03483790295767598,"ribosomal protein S6 kinase A3"
"DOP1B","DOP1B",-0.49708712395242705,4.072402029373689,10.247465116876235,0.0018269238005649527,0.03485847265623408,"DOP1 leucine zipper like protein B"
"103821099","IL31RA",0.5467446017348082,1.0990059959399077,10.237990929257682,0.001835458627068077,0.03486240336710146,"interleukin 31 receptor A"
"127061271","LOC127061271",-0.2886055198288533,3.0160657861924904,10.237476960712602,0.0018359228104978694,0.03486240336710146,"INO80 complex subunit E-like"
"103816556","LOC103816556",0.4558112005779292,1.2741943582660904,10.235446148634416,0.0018377580947046353,0.03486240336710146,"rho GTPase-activating protein 20-like"
"103820900","LOC103820900",-0.3574022803131409,2.72926608260442,10.233071026979605,0.00183990693966011,0.03486240336710146,"tumor necrosis factor receptor superfamily member 4"
"103813313","NFAM1",0.4510085855774206,3.399691267818466,10.224065008686027,0.0018480785365413669,0.03495654964958835,"NFAT activating protein with ITAM motif 1"
"103823354","BAK1",0.5775197883434702,2.8173768038142613,10.219712927657485,0.0018520408002923163,0.03497088805257844,"BCL2 antagonist/killer 1"
"103826897","SPATA7",0.4701556798224913,0.4729890075859387,10.215003200928624,0.00185633855086251,0.03499150076703529,"spermatogenesis associated 7"
"108962667","LOC108962667",-0.3614343367402426,0.23498027536492644,10.206737531690694,0.001863906085740195,0.03505125944086441,"uncharacterized LOC108962667"
"103826309","NIN",0.46558734801096974,-0.0369803545447326,10.20298774729039,0.001867349643988367,0.03505125944086441,"ninein"
"127060666","NHLH1",-0.8095195191546509,-1.3453516820821458,10.201037110666261,0.0018691435765606638,0.03505125944086441,"nescient helix-loop-helix 1"
"DENND10","DENND10",0.21343159460107924,2.8540381960605927,10.197441542944798,0.0018724549559134462,0.035053127596636965,"DENN domain containing 10"
"103812811","AKAP9",-0.4019299656648613,6.033810456249106,10.189560481967485,0.0018797342994287306,0.035129144082132135,"A-kinase anchoring protein 9"
"103816963","MAPKAPK3",-0.5830254611188682,0.31249904053542693,10.17256817900727,0.0018955287576457615,0.035338911378085515,"MAPK activated protein kinase 3"
"103813219","EIF3D",-0.2853019002083066,7.837587436520599,10.169242840084996,0.0018986356686995852,0.035338911378085515,"eukaryotic translation initiation factor 3 subunit D"
"103819938","SLC26A11",0.5513045386774804,0.37655832034541376,10.16706572858952,0.001900672620389976,0.035338911378085515,"solute carrier family 26 member 11"
"103824337","LOC103824337",-0.18465127324377412,6.559026712879375,10.153257380073304,0.0019136446170121444,0.035386667172875724,"ATP-dependent RNA helicase DDX19B"
"103817940","LOC103817940",-0.8502461065445631,0.009968452300206631,10.15236667169213,0.0019144845063940974,0.035386667172875724,"cytoplasmic phosphatidylinositol transfer protein 1-like"
"127061326","FARSA",-0.21283945442536706,6.0795029505463445,10.14837802679993,0.0019182502486772102,0.035386667172875724,"phenylalanyl-tRNA synthetase subunit alpha"
"103819753","LOC103819753",-0.3285179291950876,1.7691001172642242,10.145120904952233,0.0019213310170893732,0.035386667172875724,"uncharacterized LOC103819753"
"103819062","LOC103819062",0.36182604996907003,2.6955422985891824,10.1434537472469,0.0019229098832152848,0.035386667172875724,"ectonucleoside triphosphate diphosphohydrolase 2-like"
"103826756","TSPAN32",0.3126585679839097,2.1293294510129894,10.142099386007546,0.0019241935038971799,0.035386667172875724,"tetraspanin 32"
"115484609","LOC115484609",-0.6310595457109256,0.26977599594661444,10.134712183564321,0.0019312104404782388,0.035386667172875724,"uncharacterized LOC115484609"
"103815776","RPL8",-0.38851161053558464,11.017077963930948,10.133801229373091,0.001932077562167126,0.035386667172875724,"ribosomal protein L8"
"103826509","POMT2",-0.21621702482469207,2.6411596365118606,10.133439504489736,0.0019324219933144523,0.035386667172875724,"protein O-mannosyltransferase 2"
"103820606","VTA1",-0.16398374104454055,6.181398169665045,10.11323591706335,0.0019517606134801942,0.035680930210256014,"vesicle trafficking 1"
"103814887","BCAR3",-0.4659718395162221,1.2140530237918712,10.08878570587722,0.001975431415390663,0.036053275029387453,"BCAR3 adaptor protein, NSP family member"
"103820199","LYRM9",-0.2752445998868077,3.2170352851863337,10.078058698343618,0.001985909783209654,0.036184005632638,"LYR motif containing 9"
"103817759","CDIP1",-0.46507013650454737,2.6826552191631876,10.072659696797842,0.0019912053249687917,0.03622002486118232,"cell death inducing p53 target 1"
"103817299","HMGXB3",-0.17808080394134387,4.209047215684361,10.039638403958094,0.002023912539373184,0.03673249572464405,"HMG-box containing 3"
"103826109","ERP44",-0.25674516227459393,5.955829432505601,10.034378347014659,0.002029173538634248,0.03673249572464405,"endoplasmic reticulum protein 44"
"103820874","DDI2",-0.15442398815099956,10.026660247061908,10.02926486270651,0.002034301469439884,0.03673249572464405,"DNA damage inducible 1 homolog 2"
"103819846","SLC25A19",-0.14244827199439591,4.891686312625283,10.028825927796577,0.0020347422672568937,0.03673249572464405,"solute carrier family 25 member 19"
"103825159","USP46",0.36440129156261164,2.9850886198684776,10.027368389307826,0.0020362066990479797,0.03673249572464405,"ubiquitin specific peptidase 46"
"103820436","MDM1",0.2700412247478217,2.179054423746871,10.01338594085757,0.002050310671331027,0.03692589218961522,"Mdm1 nuclear protein"
"103822999","LOC103822999",-0.17479229020930384,8.610705701838596,10.00879237344721,0.002054966134395871,0.03694876505897287,"TLC domain-containing protein 5-like"
"108964817","LOC108964817",0.41326320475812206,4.268339601927497,10.00468935193324,0.0020591336664829737,0.03696280400657101,"C-C chemokine receptor type 5-like"
"127061159","LOC127061159",-0.25834838360948453,5.433479395593231,9.998977348015533,0.0020649500090582896,0.03700286329841063,"RNA-binding protein 3-like"
"103817898","XYLT1",0.29101602194803544,4.179768666851028,9.995563271563865,0.0020684345430591325,0.03700286329841063,"xylosyltransferase 1"
"103813647","PLXNC1",0.39989992069045094,5.740819514252461,9.992529016953263,0.002071536510475435,0.03700286329841063,"plexin C1"
"103814315",NA,0.3798227543603063,3.9406642007803545,9.987750211562222,0.0020764316998366414,0.03702969864708677,NA
"103827001","ALKBH3",-0.2814748228305108,2.2575147078037743,9.970649008349726,0.002094047423224007,0.03728292590059839,"alkB homolog 3, alpha-ketoglutarate dependent dioxygenase"
"103821410","ANXA5",0.4342660408919979,3.734409598802619,9.950404166485326,0.0021151009316764864,0.037596435779018195,"annexin A5"
"127060176","LIPT2",0.5578847091254299,-0.39732753690289196,9.94114266574474,0.0021248051015683635,0.037707516875637594,"lipoyl(octanoyl) transferase 2"
"103818956","PPP1R26",0.21230295894177312,3.027741995534499,9.91981560031165,0.002147326701484206,0.03797576091075733,"protein phosphatase 1 regulatory subunit 26"
"103816827","FA2H",0.32915744101917027,1.2693994234824428,9.919133236652897,0.002148051339481363,0.03797576091075733,"fatty acid 2-hydroxylase"
"103820015","GAS7",0.39564934917713696,4.521856360179604,9.916961601598905,0.0021503591939571218,0.03797576091075733,"growth arrest specific 7"
"103827402","CAB39L",-0.1907411588350676,7.814995326738482,9.911063498651721,0.002156640190892117,0.03802515515896052,"calcium binding protein 39 like"
"103815574","SLC33A1",0.33043550365982116,1.6331777327854433,9.89550756421137,0.002173296999239806,0.038231950920199265,"solute carrier family 33 member 1"
"DDH36_mgr02",NA,-0.37216114123375105,10.200720892830773,9.889241034930686,0.002180044477978537,0.038231950920199265,NA
"103819941","ENDOV",0.5447099869123138,3.9868243120356874,9.887610011525915,0.00218180422522254,0.038231950920199265,"endonuclease V"
"103817045","SETD5",-0.17362231404220785,5.849507765900487,9.88707579157652,0.0021823809257178065,0.038231950920199265,"SET domain containing 5"
"103823886","LOC103823886",0.683433443545242,8.232349105239543,9.860336754925186,0.002211448218295862,0.03867907989500166,"interferon-induced protein with tetratricopeptide repeats 1-like"
"103820564","KATNA1",-0.20612885757417937,7.327255393066776,9.836857564845335,0.0022373013539364827,0.039005811727576334,"katanin catalytic subunit A1"
"103818986","MED27",-0.2023108590926406,3.9856812838834417,9.835497069999107,0.002238808937560325,0.039005811727576334,"mediator complex subunit 27"
"103820822","PLEKHG5",-0.6187931377382184,2.3608379080399935,9.828088569345303,0.002247036829116499,0.039005811727576334,"pleckstrin homology and RhoGEF domain containing G5"
"103819079","NRARP",-0.30872458963274324,2.6787382778137023,9.825027544033793,0.002250445517339089,0.039005811727576334,"NOTCH regulated ankyrin repeat protein"
"103817644","GPR146",0.23457492874279423,5.402419978309759,9.81963015650672,0.0022564689381796865,0.039005811727576334,"G protein-coupled receptor 146"
"103815604","CHRD",-0.5841368718412846,0.432456548969405,9.815453265572495,0.002261141723378998,0.039005811727576334,"chordin"
"103824966","VDR",0.39211752260709976,0.8596414487367372,9.81432790962642,0.002262402393087166,0.039005811727576334,"vitamin D receptor"
"108963777","LOC108963777",-0.41912832705890274,2.5341397522692,9.812803896686342,0.0022641108116647924,0.039005811727576334,"nucleosome assembly protein 1-like 3"
"103821247","SYK",0.3816540736715971,2.2686099158991424,9.809317110546678,0.002268024511097904,0.039005811727576334,"spleen associated tyrosine kinase"
"103813983","SLC25A32",-0.27794619207267096,4.481485042979379,9.808649119033067,0.0022687750867606484,0.039005811727576334,"solute carrier family 25 member 32"
"103815509","LOC103815509",0.4512650124161062,1.0775418878406822,9.80565990842057,0.0022721369982555794,0.039005811727576334,"aquaporin-12-like"
"115483964","CXXC1",-0.16548410332814598,6.656412271839745,9.80419834254324,0.002273782667165386,0.039005811727576334,"CXXC finger protein 1"
"127060342","LOC127060342",-0.5602755823482788,-0.9488567699525853,9.79820823735008,0.0022805401721765687,0.039005811727576334,"uncharacterized LOC127060342"
"103824021","APH1A",-0.4362723792548853,1.4588494550939737,9.796038116719105,0.002282993423883534,0.039005811727576334,"aph-1 homolog A, gamma-secretase subunit"
"103823336","AP4B1",-0.25425710062802015,4.82412865381089,9.790494694591443,0.002289272463390157,0.039005811727576334,"adaptor related protein complex 4 subunit beta 1"
"108962060","LOC108962060",0.3472806996080038,0.6428504642954428,9.788149774326502,0.002291933921313592,0.039005811727576334,"uncharacterized LOC108962060"
"ELAPOR1","ELAPOR1",-0.5740859158510161,-1.1721803205901333,9.78598141752519,0.002294397824927772,0.039005811727576334,"endosome-lysosome associated apoptosis and autophagy regulator 1"
"103826466","LGMN",0.49499141632181065,3.4362431984206085,9.784224562083873,0.0022963961452976793,0.039005811727576334,"legumain"
"103813336","LOC103813336",-0.8676585367601887,0.15420905472647542,9.78225102102084,0.002298643076391721,0.039005811727576334,"histone H3"
"103816745","KLHL36",0.24806078786551114,2.741360286235774,9.779650452919691,0.002301607362338204,0.039005811727576334,"kelch like family member 36"
"103825221","LOC103825221",0.2956485383239149,3.601358964498121,9.772082629449718,0.002310256106795628,0.039021347652848835,"histone H1.01"
"103813793","VPS13B",-0.21380842239987552,8.03980405776378,9.770018836797298,0.0023126204922686417,0.039021347652848835,"vacuolar protein sorting 13 homolog B"
"103814088","TBC1D7",-0.3746804312985136,4.6342538565733165,9.769469613532236,0.0023132501311520248,0.039021347652848835,"TBC1 domain family member 7"
"103826231","TMEM154",0.3710396911501389,4.06766039286675,9.76466469181321,0.002318766129534351,0.039054033237249854,"transmembrane protein 154"
"103822351","LYZ",0.9108404662094128,5.204945841535687,9.756813817202008,0.0023278080938844174,0.039133030482579906,"lysozyme"
"103816810","LPCAT2",0.3605124789041003,3.377335544543535,9.753085424073005,0.002332114881367778,0.039133030482579906,"lysophosphatidylcholine acyltransferase 2"
"103818043","RPLP0",-0.4564952645801187,9.969643004495655,9.7494818055854,0.002336285357988893,0.039133030482579906,"ribosomal protein lateral stalk subunit P0"
"103818665","HCK",0.4511632543121158,3.1189153411626527,9.74246173426,0.002344431834084252,0.039133030482579906,"HCK proto-oncogene, Src family tyrosine kinase"
"103822410","MTCH1",-0.1758538866313615,4.894261436035591,9.739743358653397,0.0023475942602604505,0.039133030482579906,"mitochondrial carrier 1"
"103813399","RIPK2",0.47637962037219816,2.0416494083612187,9.737753964600728,0.0023499114161328475,0.039133030482579906,"receptor interacting serine/threonine kinase 2"
"103824159","CDC42",-0.11950224095215044,7.620784201068843,9.734405745481046,0.002353816603977524,0.039133030482579906,"cell division cycle 42"
"103825201","RFXANK",-0.4959719522504361,1.501430490196816,9.73405561921623,0.002354225359842314,0.039133030482579906,"regulatory factor X associated ankyrin containing protein"
"103815174","LOC103815174",-0.972669070555907,-0.7939753401473794,9.732770175096853,0.0023557266838056625,0.039133030482579906,"mucin-5AC-like"
"103823707","P4HA1",0.2829761653636387,3.615728044371931,9.728290532560983,0.002360966376964611,0.039149887514446355,"prolyl 4-hydroxylase subunit alpha 1"
"103827375","NHLRC3",0.39668449792702887,0.44771403514716246,9.725773547378862,0.0023639156928733874,0.039149887514446355,"NHL repeat containing 3"
"103823430","SCARB2",0.32555128913898373,2.952182469993847,9.703227052353864,0.002390505198624485,0.039398676768884096,"scavenger receptor class B member 2"
"103812731","GTPBP4",-0.2422470361081276,4.78381268438229,9.702415724520028,0.002391467750320076,0.039398676768884096,"GTP binding protein 4"
"103827317","ZDHHC20",0.24836933831786356,3.5422991782033835,9.701278196470327,0.0023928179769672248,0.039398676768884096,"zinc finger DHHC-type palmitoyltransferase 20"
"115485198","LOC115485198",-0.28006283938175724,1.7011474006919005,9.699296212638545,0.0023951724397422492,0.039398676768884096,"uncharacterized LOC115485198"
"103819605","KDM7A",-0.16693093578135806,8.869510689321086,9.694602995397071,0.002400757210309312,0.039398676768884096,"lysine demethylase 7A"
"103815401","BDH1",-0.328264461390147,4.885163320468533,9.693217919660992,0.0024024079727566526,0.039398676768884096,"3-hydroxybutyrate dehydrogenase 1"
"103814342","RPL37A",-0.2977398523821982,7.231475432252016,9.691478348995972,0.0024044828906241798,0.039398676768884096,"ribosomal protein L37a"
"127059900","LOC127059900",-0.5084452154824387,-0.5633022448774879,9.688686136858328,0.002407817244350897,0.039398676768884096,"uncharacterized LOC127059900"
"103819252","RTN4",-0.1951955323286578,8.996257634317942,9.672992650072779,0.0024266468668622454,0.03956303636844966,"reticulon 4"
"103819974","CRLF3",0.15990111488094666,5.655214497131155,9.671412631322207,0.0024285510395095754,0.03956303636844966,"cytokine receptor like factor 3"
"103814894","SMIM13",0.31297294501709977,2.874919427800816,9.671258491191884,0.0024287368853638694,0.03956303636844966,"small integral membrane protein 13"
"103815552","LXN",-0.7227090846201586,1.7955931939580942,9.664447266596802,0.0024369638221713144,0.03963788845779095,"latexin"
"CABCOCO1","CABCOCO1",0.47942870051038283,-0.16426106391159645,9.660774909822837,0.002441411415599288,0.039651137187277724,"ciliary associated calcium binding coiled-coil 1"
"103826600","CIDEA",-0.6219319577228681,1.6528136567110165,9.656231338884341,0.0024469257428689018,0.03965683744600556,"cell death inducing DFFA like effector a"
"127060146","LOC127060146",0.5335369973296593,1.4885154112131334,9.649516233119405,0.0024550991315255765,0.03965683744600556,"granulocyte-macrophage colony-stimulating factor receptor subunit alpha-like"
"103824010","LOC103824010",0.31291717704417243,5.079938174031135,9.646614103039386,0.0024586402236199145,0.03965683744600556,"SLAM family member 8"
"103817861","LFNG",0.40299948868756197,2.888457886112916,9.64563577221023,0.002459835142186729,0.03965683744600556,"LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase"
"103814892","EVI5",-0.13048395184516112,5.769841975606087,9.645557909293483,0.0024599302685491815,0.03965683744600556,"ecotropic viral integration site 5"
"103816483","MARS2",-0.35676206722932896,2.7620128271149613,9.634581267311372,0.002473378705699698,0.039814830669626114,"methionyl-tRNA synthetase 2, mitochondrial"
"103816573","BRWD3",-0.1389661072758228,9.151246458189943,9.627527229514342,0.0024820612836286707,0.03989575382845849,"bromodomain and WD repeat domain containing 3"
"103817633","SNX8",0.40341805314651713,1.2764328261674938,9.61840355426465,0.0024933380261051093,0.039935921470190004,"sorting nexin 8"
"103822503","CEP41",-0.4500069683399636,0.9793298716215519,9.616400768840027,0.0024958205184324013,0.039935921470190004,"centrosomal protein 41"
"103813197","TMEM263",0.3272610591067883,2.0223940166930805,9.61553169828373,0.0024968985428583932,0.039935921470190004,"transmembrane protein 263"
"103815911","TLR7",0.5682892319569373,1.3740623497526099,9.61368017035016,0.0024991968447993194,0.039935921470190004,"toll-like receptor 7"
"103816359","IDS",-0.8562638586108271,-0.7706253272501211,9.607836270808365,0.0025064652223950597,0.03997569956276269,"iduronate 2-sulfatase"
"103812621","TPP2",0.16853088857237702,3.997542730006779,9.60436261899895,0.0025107959371409856,0.03997569956276269,"tripeptidyl peptidase 2"
"103821311",NA,0.24159742494217837,5.765771943707032,9.602857724371095,0.00251267453729661,0.03997569956276269,NA
"103812460","IFFO1",0.4330947650227793,1.3922347238943256,9.58848027936873,0.0025306956559483845,0.040170326440185325,"intermediate filament family orphan 1"
"108962686","LOC108962686",0.6300768752801751,2.698347259040322,9.587230019205531,0.002532269066414468,0.040170326440185325,"uncharacterized LOC108962686"
"127060147","LOC127060147",-0.9252614229762582,-0.9536687288726953,9.578293713896196,0.0025435445727560544,0.040290632027662664,"uncharacterized LOC127060147"
"103815185","STIL",-0.34027373510062897,4.901004319128663,9.56431885047734,0.002561281635218568,0.04051279386489196,"STIL centriolar assembly protein"
"103815513","NRROS",0.3265695786646493,2.829185626830808,9.558768782905366,0.002568361252972708,0.040546166905836706,"negative regulator of reactive oxygen species"
"103819784","SAMD9L",0.5919599152249384,9.944074464776644,9.556843653564027,0.0025708216509839656,0.040546166905836706,"sterile alpha motif domain containing 9 like"
"103821206","LOC103821206",0.21374873212709475,3.408788073507581,9.551720525046058,0.002577381098825902,0.04059096293302438,"nucleolar RNA helicase 2-like"
"103822440","RNPEP",0.44254089614953684,1.9542558970228665,9.546936551144679,0.00258352191887381,0.04062904643024317,"arginyl aminopeptidase"
"103823154","USP3",-0.1666786477763029,5.57880340171508,9.535372567347938,0.002598428227839996,0.04076696317101977,"ubiquitin specific peptidase 3"
"103822378","TIMM17A",-0.19680542451234112,3.036303739085058,9.534340922921663,0.0025997623572502986,0.04076696317101977,"translocase of inner mitochondrial membrane 17A"
"103823267","CTTNBP2NL",0.49373932213719773,0.8886168818056689,9.531211515438562,0.0026038136588805824,0.040771911439056924,"CTTNBP2 N-terminal like"
"103822313","NUCKS1",-0.15955462830294,5.580296767527757,9.52648018583976,0.002609951183805018,0.04080946593130082,"nuclear casein kinase and cyclin dependent kinase substrate 1"
"103821151","FAAP24",-0.48845922810219405,1.132871415789473,9.521680513914479,0.0026161926368972045,0.04084853567824906,"FA core complex associated protein 24"
"103822617","SNRNP40",0.37076020937368626,3.012880286648516,9.5146280586985,0.0026253915812611034,0.0409336053112624,"small nuclear ribonucleoprotein U5 subunit 40"
"103820794","LAPTM4A",-0.14993007611335987,9.061948268016566,9.510567967343224,0.002630702555755405,0.0409578997054415,"lysosomal protein transmembrane 4 alpha"
"103822285","DTX4",0.41946833246869947,1.5651465567952139,9.501183526039513,0.002643020796567886,0.04109106691416226,"deltex E3 ubiquitin ligase 4"
"103816145","SNX22",-0.35933131552194797,3.4757361864001575,9.495007202332404,0.002651160491961787,0.0411527711579232,"sorting nexin 22"
"103822435","LOC103822435",0.8283289054815114,-0.1972115401796082,9.492386799927715,0.0026546217072521915,0.0411527711579232,"receptor-type tyrosine-protein phosphatase V-like"
"103819056","LOC103819056",-0.8207885218436481,4.10893490860408,9.486520327029432,0.002662387503115341,0.0411527711579232,"uncharacterized LOC103819056"
"103816669","COG4",-0.14590838570423856,4.33137628016634,9.485861953864983,0.002663260494284429,0.0411527711579232,"component of oligomeric golgi complex 4"
"103826022","BDH2",0.4333975369882741,0.014545550662808222,9.483915730862376,0.002665842881496399,0.0411527711579232,"3-hydroxybutyrate dehydrogenase 2"
"127061168","LOC127061168",-0.7690595587365235,1.521210349048423,9.474691181487843,0.002678117910567971,0.04128386846884016,"protein TASOR 2-like"
"103816728","GAN",0.3011829793786679,2.611063311855625,9.458275196780898,0.002700107177747649,0.0415095283709749,"gigaxonin"
"108964450","PDLIM2",0.47885409128775186,0.4132200872820587,9.458084798897408,0.0027003633079890213,0.0415095283709749,"PDZ and LIM domain 2"
"127060433","LOC127060433",-0.5139919658330844,0.8116810181274636,9.451600225900549,0.0027091015998560114,0.041585281098211684,"uncharacterized LOC127060433"
"103823465","FRAS1",-0.4890637521542897,2.6610422858710705,9.445666595698572,0.0027171230703982334,0.04164983313248079,"Fraser extracellular matrix complex subunit 1"
"103820568","PCMT1",-0.23344639698023015,6.413142980537186,9.429967202313561,0.002738465136378734,0.04182499127076737,"protein-L-isoaspartate (D-aspartate) O-methyltransferase"
"103820762","RDH14",-0.2012689895541282,3.9042241178217862,9.429923968224099,0.002738524148243639,0.04182499127076737,"retinol dehydrogenase 14"
"103819260","LOC103819260",-0.26170219689352514,4.8638179624937,9.428808890094142,0.0027400466152280255,0.04182499127076737,"two pore calcium channel protein 1-like"
"127060544","LOC127060544",0.4497862540378826,0.1345572527552341,9.423377798627014,0.002747474446933041,0.041835271817146046,"uncharacterized LOC127060544"
"103815364","ARMC9",-0.4305705356841046,1.3503887204830185,9.42271199331846,0.0027483864662721015,0.041835271817146046,"armadillo repeat containing 9"
"103819175","TPRN",0.4525091414161083,0.8808606997015003,9.41760761393344,0.0027553888411637833,0.04188344542125561,"taperin"
"103814985","GPBP1L1",-0.1412552951271795,9.632994950326415,9.40999243696148,0.0027658699103993946,0.04195675589090008,"GC-rich promoter binding protein 1 like 1"
"103815062","NFIA",-0.30747843124101853,5.215796668572781,9.408520651378113,0.0027679003336492634,0.04195675589090008,"nuclear factor I A"
"103815254","MBNL1",-0.18502043435163307,11.03708586292975,9.405344211667162,0.002772287688928186,0.041964976195509325,"muscleblind like splicing regulator 1"
"103824163","C1QC",0.5073748060111092,4.244061053456708,9.383764482431848,0.0028022849039858752,0.04232812815547511,"complement C1q C chain"
"103826692","PACSIN3",-0.38989386323961933,4.803279828159721,9.382512946646296,0.002804034877809099,0.04232812815547511,"protein kinase C and casein kinase substrate in neurons 3"
"103815785","CYBB",0.4581397289953692,4.378641972768074,9.378293832691032,0.002809942627200897,0.04235872076418589,"cytochrome b-245 heavy chain"
"103818328","RILPL1",0.2842905844625552,1.3616747885043343,9.36524635342182,0.0028282936981882585,0.04255836459594507,"Rab interacting lysosomal protein like 1"
"103818465","MAP3K5",0.3633864079243013,1.095045342446349,9.36317192493807,0.0028312227415729753,0.04255836459594507,"mitogen-activated protein kinase kinase kinase 5"
"103822314","SLC41A1",0.33367386952145545,1.252352206321466,9.360581579886285,0.002834884649189304,0.04255836459594507,"solute carrier family 41 member 1"
"103824900","DENND6B",-0.24418366182265663,4.142973853124439,9.354619615615507,0.0028433315447522717,0.042602349016879065,"DENN domain containing 6B"
"103813074","PITRM1",-0.3197428666507291,5.274439851677506,9.353006519637711,0.002845621443403412,0.042602349016879065,"pitrilysin metallopeptidase 1"
"103814829","GLRX2",-0.26936801008718153,2.240176752041608,9.349561033135446,0.0028505189303204065,0.04261721041851632,"glutaredoxin 2"
"103822441","NAV1",0.5129674605744229,1.5467989445808648,9.34360596272129,0.0028590041446736885,0.04266242365412099,"neuron navigator 1"
"103817696","GDE1",-0.20568954711460855,5.547278427685183,9.341955112060727,0.0028613610147348876,0.04266242365412099,"glycerophosphodiester phosphodiesterase 1"
"103821652","RPL19",-0.3402767345173285,10.568631202843,9.334880497561143,0.002871483996785484,0.04275494725909519,"ribosomal protein L19"
"103813118","BET1",-0.31537853238137703,1.445340470523202,9.317249721083147,0.0028968730706643653,0.043022294817432256,"Bet1 golgi vesicular membrane trafficking protein"
"103824497","MMGT1",0.17273034636238566,2.782878283556515,9.316187228835009,0.0028984104987222685,0.043022294817432256,"membrane magnesium transporter 1"
"103816937","TAMM41",-0.2618622434603545,2.3343541387323796,9.314215896629696,0.0029012652543183195,0.043022294817432256,"TAM41 mitochondrial translocator assembly and maintenance homolog"
"103815921","EIF1AX",-0.16417835968973649,5.643583228512255,9.30211598234038,0.002918851354284093,0.04316060332134637,"eukaryotic translation initiation factor 1A X-linked"
"103820666","SIGMAR1",0.3696157423608665,1.2015928053689409,9.29727979647467,0.0029259110903538197,0.04316060332134637,"sigma non-opioid intracellular receptor 1"
"103820453","KDM5A",-0.13156927538103905,9.02644822755876,9.29532406808501,0.002928771021065736,0.04316060332134637,"lysine demethylase 5A"
"103821450","PGGT1B",0.2603081590477688,3.4948966100159784,9.294811457059676,0.0029295211081500133,0.04316060332134637,"protein geranylgeranyltransferase type I subunit beta"
"103823328","TRAF3IP3",-0.18846926246746348,9.010920908361326,9.29423468583157,0.0029303653162101578,0.04316060332134637,"TRAF3 interacting protein 3"
"103817362","SFT2D1",0.13753287134206296,4.00532192841504,9.284323030226188,0.002944912161559779,0.04326531308950729,"SFT2 domain containing 1"
"108961394","LOC108961394",0.5303983193637406,1.1176183678766727,9.28398951989326,0.0029454029343507345,0.04326531308950729,"interleukin-5 receptor subunit alpha-like"
"103816920","SUSD3",-0.31123929973958053,6.519417335138837,9.2720229139608,0.0029630682975294266,0.04343683131066072,"sushi domain containing 3"
"103823209","NEIL1",-0.7441370745162799,-0.5919773370196066,9.270692297814474,0.002965039337222122,0.04343683131066072,"nei like DNA glycosylase 1"
"103821174","TRANK1",1.1193060901595382,7.831184349988111,9.263578548660295,0.0029755999417144263,0.04353310692207942,"tetratricopeptide repeat and ankyrin repeat containing 1"
"103823118","DOK1",0.3363574329983505,2.364785754496638,9.253951840033164,0.002989953073526113,0.043577390955316986,"docking protein 1"
"103825224","G6PC3",0.2836260298638635,1.7886058693162514,9.250949397887052,0.0029944442524838344,0.043577390955316986,"glucose-6-phosphatase catalytic subunit 3"
"103816713","POLR2C",-0.2174832892530869,2.538556599089218,9.25042685099,0.002995226612342001,0.043577390955316986,"RNA polymerase II subunit C"
"103812717","XRCC2",-0.17641565990241356,4.654171493214671,9.246700546639177,0.0030008117843625653,0.043577390955316986,"X-ray repair cross complementing 2"
"103824043","ADAM15",0.35740715639830695,2.99520120874617,9.244223912298514,0.0030045298436657745,0.043577390955316986,"ADAM metallopeptidase domain 15"
"103815995","UNC13C",0.3171575673710852,3.68244365067348,9.243357638249059,0.0030058314658203827,0.043577390955316986,"unc-13 homolog C"
"103819823","ACSF2",0.3875490505523862,1.9371756549439583,9.241978844383777,0.0030079043783906817,0.043577390955316986,"acyl-CoA synthetase family member 2"
"103815511","MOCOS",0.5308498213124908,2.019372171350415,9.236949040261969,0.0030154788480432466,0.043577390955316986,"molybdenum cofactor sulfurase"
"103823930","CCT3",-0.24433177886276541,7.709832560133715,9.236892822269498,0.0030155636190472707,0.043577390955316986,"chaperonin containing TCP1 subunit 3"
"103816317","TMLHE",-0.19318669748563522,6.483296835480607,9.23367751050282,0.003020416084104281,0.043577390955316986,"trimethyllysine hydroxylase, epsilon"
"103824281","IFRD2",0.9494438849354111,4.826000128203914,9.230227572150866,0.0030256316205584262,0.043577390955316986,"interferon related developmental regulator 2"
"103814001","AP3M1",-0.2442201613933145,4.151235056964625,9.227134377778771,0.0030303157566354275,0.043577390955316986,"adaptor related protein complex 3 subunit mu 1"
"103812980","LOC103812980",0.44319137859149027,3.4491383348154323,9.226990884385765,0.0030305332357600874,0.043577390955316986,"C-C chemokine receptor type 5-like"
